"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 04","CERRO-AMATE","ALICANTE","EXTRANJEROS",8,14,22
" 04","CERRO-AMATE","ALICANTE","TOTAL POBLACION",13,19,32
" 04","CERRO-AMATE","ALMERIA","ESPAÑOLES",8,11,19
" 04","CERRO-AMATE","ALMERIA","EXTRANJEROS",1,1,2
" 04","CERRO-AMATE","ALMERIA","TOTAL POBLACION",9,12,21
" 04","CERRO-AMATE","ARABA/ALAVA","ESPAÑOLES",0,1,1
" 04","CERRO-AMATE","ARABA/ALAVA","EXTRANJEROS",0,1,1
" 04","CERRO-AMATE","ARABA/ALAVA","TOTAL POBLACION",0,2,2
" 04","CERRO-AMATE","ASTURIAS","ESPAÑOLES",5,3,8
" 04","CERRO-AMATE","ASTURIAS","TOTAL POBLACION",5,3,8
" 04","CERRO-AMATE","AVILA","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","AVILA","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","BADAJOZ","ESPAÑOLES",10,7,17
" 04","CERRO-AMATE","BADAJOZ","EXTRANJEROS",2,2,4
" 04","CERRO-AMATE","BADAJOZ","TOTAL POBLACION",12,9,21
" 04","CERRO-AMATE","BALEARES","ESPAÑOLES",20,19,39
" 04","CERRO-AMATE","BALEARES","EXTRANJEROS",6,8,14
" 04","CERRO-AMATE","BALEARES","NO CONSTA",1,0,1
" 04","CERRO-AMATE","BALEARES","TOTAL POBLACION",27,27,54
" 04","CERRO-AMATE","BARCELONA","ESPAÑOLES",13,14,27
" 04","CERRO-AMATE","BARCELONA","EXTRANJEROS",7,12,19
" 04","CERRO-AMATE","BARCELONA","TOTAL POBLACION",20,26,46
" 04","CERRO-AMATE","BIZKAIA","ESPAÑOLES",3,2,5
" 04","CERRO-AMATE","BIZKAIA","EXTRANJEROS",2,0,2
" 04","CERRO-AMATE","BIZKAIA","TOTAL POBLACION",5,2,7
" 04","CERRO-AMATE","BURGOS","EXTRANJEROS",2,1,3
" 04","CERRO-AMATE","BURGOS","TOTAL POBLACION",2,1,3
" 04","CERRO-AMATE","CACERES","EXTRANJEROS",3,2,5
" 04","CERRO-AMATE","CACERES","TOTAL POBLACION",3,2,5
" 04","CERRO-AMATE","CADIZ","ESPAÑOLES",38,33,71
" 04","CERRO-AMATE","CADIZ","EXTRANJEROS",11,8,19
" 04","CERRO-AMATE","CADIZ","TOTAL POBLACION",49,41,90
" 04","CERRO-AMATE","CANTABRIA","ESPAÑOLES",2,2,4
" 04","CERRO-AMATE","CANTABRIA","EXTRANJEROS",0,3,3
" 04","CERRO-AMATE","CANTABRIA","TOTAL POBLACION",2,5,7
" 04","CERRO-AMATE","CASTELLON","ESPAÑOLES",1,0,1
" 04","CERRO-AMATE","CASTELLON","EXTRANJEROS",3,0,3
" 04","CERRO-AMATE","CASTELLON","TOTAL POBLACION",4,0,4
" 04","CERRO-AMATE","CEUTA","ESPAÑOLES",2,1,3
" 04","CERRO-AMATE","CEUTA","TOTAL POBLACION",2,1,3
" 04","CERRO-AMATE","CIUDAD REAL","ESPAÑOLES",3,8,11
" 04","CERRO-AMATE","CIUDAD REAL","EXTRANJEROS",2,2,4
" 04","CERRO-AMATE","CIUDAD REAL","TOTAL POBLACION",5,10,15
" 04","CERRO-AMATE","CORDOBA","ESPAÑOLES",10,8,18
" 04","CERRO-AMATE","CORDOBA","EXTRANJEROS",6,4,10
" 04","CERRO-AMATE","CORDOBA","TOTAL POBLACION",16,12,28
" 04","CERRO-AMATE","EXTRAJERO","ESPAÑOLES",50,44,94
" 04","CERRO-AMATE","EXTRAJERO","EXTRANJEROS",9,7,16
" 04","CERRO-AMATE","EXTRAJERO","TOTAL POBLACION",59,51,110
" 04","CERRO-AMATE","GERONA","ESPAÑOLES",2,2,4
" 04","CERRO-AMATE","GERONA","EXTRANJEROS",3,0,3
" 04","CERRO-AMATE","GERONA","TOTAL POBLACION",5,2,7
" 04","CERRO-AMATE","GIPUZKOA","ESPAÑOLES",2,2,4
" 04","CERRO-AMATE","GIPUZKOA","EXTRANJEROS",3,3,6
" 04","CERRO-AMATE","GIPUZKOA","TOTAL POBLACION",5,5,10
" 04","CERRO-AMATE","GRANADA","ESPAÑOLES",10,6,16
" 04","CERRO-AMATE","GRANADA","EXTRANJEROS",9,4,13
" 04","CERRO-AMATE","GRANADA","TOTAL POBLACION",19,10,29
" 04","CERRO-AMATE","GUADALAJARA","ESPAÑOLES",0,1,1
" 04","CERRO-AMATE","GUADALAJARA","TOTAL POBLACION",0,1,1
" 04","CERRO-AMATE","HUELVA","ESPAÑOLES",33,32,65
" 04","CERRO-AMATE","HUELVA","EXTRANJEROS",18,20,38
" 04","CERRO-AMATE","HUELVA","TOTAL POBLACION",51,52,103
" 04","CERRO-AMATE","HUESCA","ESPAÑOLES",2,3,5
" 04","CERRO-AMATE","HUESCA","EXTRANJEROS",2,4,6
" 04","CERRO-AMATE","HUESCA","TOTAL POBLACION",4,7,11
" 04","CERRO-AMATE","JAEN","ESPAÑOLES",3,6,9
" 04","CERRO-AMATE","JAEN","EXTRANJEROS",2,4,6
" 04","CERRO-AMATE","JAEN","TOTAL POBLACION",5,10,15
" 04","CERRO-AMATE","LA CORUÑA","ESPAÑOLES",2,2,4
" 04","CERRO-AMATE","LA CORUÑA","EXTRANJEROS",1,1,2
" 04","CERRO-AMATE","LA CORUÑA","TOTAL POBLACION",3,3,6
" 04","CERRO-AMATE","LA RIOJA","ESPAÑOLES",0,1,1
" 04","CERRO-AMATE","LA RIOJA","EXTRANJEROS",2,0,2
" 04","CERRO-AMATE","LA RIOJA","TOTAL POBLACION",2,1,3
" 04","CERRO-AMATE","LAS PALMAS","ESPAÑOLES",17,9,26
" 04","CERRO-AMATE","LAS PALMAS","EXTRANJEROS",2,4,6
" 04","CERRO-AMATE","LAS PALMAS","TOTAL POBLACION",19,13,32
" 04","CERRO-AMATE","LEON","ESPAÑOLES",1,0,1
" 04","CERRO-AMATE","LEON","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","LLEIDA","ESPAÑOLES",1,0,1
" 04","CERRO-AMATE","LLEIDA","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","LLEIDA","TOTAL POBLACION",2,0,2
" 04","CERRO-AMATE","LUGO","ESPAÑOLES",1,2,3
" 04","CERRO-AMATE","LUGO","EXTRANJEROS",1,1,2
" 04","CERRO-AMATE","LUGO","TOTAL POBLACION",2,3,5
" 04","CERRO-AMATE","MADRID","ESPAÑOLES",30,46,76
" 04","CERRO-AMATE","MADRID","EXTRANJEROS",21,32,53
" 04","CERRO-AMATE","MADRID","TOTAL POBLACION",51,78,129
" 04","CERRO-AMATE","MALAGA","ESPAÑOLES",15,15,30
" 04","CERRO-AMATE","MALAGA","EXTRANJEROS",12,15,27
" 04","CERRO-AMATE","MALAGA","TOTAL POBLACION",27,30,57
" 04","CERRO-AMATE","MELILLA","ESPAÑOLES",1,1,2
" 04","CERRO-AMATE","MELILLA","TOTAL POBLACION",1,1,2
" 04","CERRO-AMATE","MURCIA","ESPAÑOLES",5,3,8
" 04","CERRO-AMATE","MURCIA","EXTRANJEROS",7,4,11
" 04","CERRO-AMATE","MURCIA","TOTAL POBLACION",12,7,19
" 04","CERRO-AMATE","NAVARRA","ESPAÑOLES",1,1,2
" 04","CERRO-AMATE","NAVARRA","EXTRANJEROS",0,1,1
" 04","CERRO-AMATE","NAVARRA","TOTAL POBLACION",1,2,3
" 04","CERRO-AMATE","ORENSE","ESPAÑOLES",1,0,1
" 04","CERRO-AMATE","ORENSE","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","PONTEVEDRA","ESPAÑOLES",2,1,3
" 04","CERRO-AMATE","PONTEVEDRA","EXTRANJEROS",0,1,1
" 04","CERRO-AMATE","PONTEVEDRA","TOTAL POBLACION",2,2,4
" 04","CERRO-AMATE","SALAMANCA","ESPAÑOLES",1,3,4
" 04","CERRO-AMATE","SALAMANCA","TOTAL POBLACION",1,3,4
" 04","CERRO-AMATE","SANTA CRUZ DE TENERIFE","ESPAÑOLES",11,12,23
" 04","CERRO-AMATE","SANTA CRUZ DE TENERIFE","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","SANTA CRUZ DE TENERIFE","TOTAL POBLACION",12,12,24
" 04","CERRO-AMATE","SEVILLA","ESPAÑOLES",481,468,949
" 04","CERRO-AMATE","SEVILLA","EXTRANJEROS",47,72,119
" 04","CERRO-AMATE","SEVILLA","TOTAL POBLACION",528,540,1068
" 04","CERRO-AMATE","SORIA","ESPAÑOLES",1,1,2
" 04","CERRO-AMATE","SORIA","TOTAL POBLACION",1,1,2
" 04","CERRO-AMATE","TARRAGONA","ESPAÑOLES",3,7,10
" 04","CERRO-AMATE","TARRAGONA","EXTRANJEROS",2,2,4
" 04","CERRO-AMATE","TARRAGONA","TOTAL POBLACION",5,9,14
" 04","CERRO-AMATE","TERUEL","EXTRANJEROS",1,1,2
" 04","CERRO-AMATE","TERUEL","TOTAL POBLACION",1,1,2
" 04","CERRO-AMATE","TOLEDO","ESPAÑOLES",5,4,9
" 04","CERRO-AMATE","TOLEDO","EXTRANJEROS",3,4,7
" 04","CERRO-AMATE","TOLEDO","TOTAL POBLACION",8,8,16
" 04","CERRO-AMATE","VALENCIA","ESPAÑOLES",7,10,17
" 04","CERRO-AMATE","VALENCIA","EXTRANJEROS",6,13,19
" 04","CERRO-AMATE","VALENCIA","NO CONSTA",0,1,1
" 04","CERRO-AMATE","VALENCIA","TOTAL POBLACION",13,24,37
" 04","CERRO-AMATE","VALLADOLID","ESPAÑOLES",1,1,2
" 04","CERRO-AMATE","VALLADOLID","EXTRANJEROS",2,0,2
" 04","CERRO-AMATE","VALLADOLID","TOTAL POBLACION",3,1,4
" 04","CERRO-AMATE","ZARAGOZA","ESPAÑOLES",6,4,10
" 04","CERRO-AMATE","ZARAGOZA","EXTRANJEROS",1,3,4
" 04","CERRO-AMATE","ZARAGOZA","TOTAL POBLACION",7,7,14
" 05","SUR","- TODOS -","ESPAÑOLES",816,772,1588
" 05","SUR","- TODOS -","EXTRANJEROS",97,120,217
" 05","SUR","- TODOS -","NO CONSTA",0,1,1
" 05","SUR","- TODOS -","TOTAL POBLACION",913,893,1806
" 05","SUR","ALICANTE","ESPAÑOLES",3,9,12
" 05","SUR","ALICANTE","EXTRANJEROS",0,2,2
" 05","SUR","ALICANTE","TOTAL POBLACION",3,11,14
" 05","SUR","ALMERIA","ESPAÑOLES",3,6,9
" 05","SUR","ALMERIA","EXTRANJEROS",0,1,1
" 05","SUR","ALMERIA","TOTAL POBLACION",3,7,10
" 05","SUR","ARABA/ALAVA","ESPAÑOLES",1,0,1
" 05","SUR","ARABA/ALAVA","EXTRANJEROS",2,0,2
" 05","SUR","ARABA/ALAVA","TOTAL POBLACION",3,0,3
" 05","SUR","ASTURIAS","ESPAÑOLES",0,3,3
" 05","SUR","ASTURIAS","TOTAL POBLACION",0,3,3
" 05","SUR","BADAJOZ","ESPAÑOLES",12,15,27
" 05","SUR","BADAJOZ","EXTRANJEROS",3,6,9
" 05","SUR","BADAJOZ","TOTAL POBLACION",15,21,36
" 05","SUR","BALEARES","ESPAÑOLES",20,11,31
" 05","SUR","BALEARES","EXTRANJEROS",6,3,9
" 05","SUR","BALEARES","TOTAL POBLACION",26,14,40
" 05","SUR","BARCELONA","ESPAÑOLES",22,23,45
" 05","SUR","BARCELONA","EXTRANJEROS",7,3,10
" 05","SUR","BARCELONA","TOTAL POBLACION",29,26,55
" 05","SUR","BIZKAIA","ESPAÑOLES",3,4,7
" 05","SUR","BIZKAIA","EXTRANJEROS",1,2,3
" 05","SUR","BIZKAIA","TOTAL POBLACION",4,6,10
" 05","SUR","BURGOS","ESPAÑOLES",2,1,3
" 05","SUR","BURGOS","EXTRANJEROS",2,1,3
" 05","SUR","BURGOS","TOTAL POBLACION",4,2,6
" 05","SUR","CACERES","ESPAÑOLES",3,3,6
" 05","SUR","CACERES","TOTAL POBLACION",3,3,6
" 05","SUR","CADIZ","ESPAÑOLES",41,38,79
" 05","SUR","CADIZ","EXTRANJEROS",2,2,4
" 05","SUR","CADIZ","TOTAL POBLACION",43,40,83
" 05","SUR","CANTABRIA","ESPAÑOLES",2,3,5
" 05","SUR","CANTABRIA","TOTAL POBLACION",2,3,5
" 05","SUR","CEUTA","ESPAÑOLES",4,2,6
" 05","SUR","CEUTA","TOTAL POBLACION",4,2,6
" 05","SUR","CIUDAD REAL","ESPAÑOLES",2,2,4
" 05","SUR","CIUDAD REAL","TOTAL POBLACION",2,2,4
" 05","SUR","CORDOBA","ESPAÑOLES",13,18,31
" 05","SUR","CORDOBA","EXTRANJEROS",0,1,1
" 05","SUR","CORDOBA","TOTAL POBLACION",13,19,32
" 05","SUR","EXTRAJERO","ESPAÑOLES",59,42,101
" 05","SUR","EXTRAJERO","EXTRANJEROS",7,6,13
" 05","SUR","EXTRAJERO","TOTAL POBLACION",66,48,114
" 05","SUR","GERONA","ESPAÑOLES",5,1,6
" 05","SUR","GERONA","EXTRANJEROS",1,2,3
" 05","SUR","GERONA","TOTAL POBLACION",6,3,9
" 05","SUR","GIPUZKOA","ESPAÑOLES",0,2,2
" 05","SUR","GIPUZKOA","EXTRANJEROS",1,1,2
" 05","SUR","GIPUZKOA","TOTAL POBLACION",1,3,4
" 05","SUR","GRANADA","ESPAÑOLES",12,14,26
" 05","SUR","GRANADA","EXTRANJEROS",5,2,7
" 05","SUR","GRANADA","TOTAL POBLACION",17,16,33
" 05","SUR","GUADALAJARA","ESPAÑOLES",0,1,1
" 05","SUR","GUADALAJARA","TOTAL POBLACION",0,1,1
" 05","SUR","HUELVA","ESPAÑOLES",34,22,56
" 05","SUR","HUELVA","EXTRANJEROS",3,7,10
" 05","SUR","HUELVA","TOTAL POBLACION",37,29,66
" 05","SUR","HUESCA","ESPAÑOLES",1,0,1
" 05","SUR","HUESCA","TOTAL POBLACION",1,0,1
" 05","SUR","JAEN","ESPAÑOLES",4,7,11
" 05","SUR","JAEN","TOTAL POBLACION",4,7,11
" 05","SUR","LA RIOJA","ESPAÑOLES",1,1,2
" 05","SUR","LA RIOJA","TOTAL POBLACION",1,1,2
" 05","SUR","LAS PALMAS","ESPAÑOLES",19,19,38
" 05","SUR","LAS PALMAS","EXTRANJEROS",3,2,5
" 05","SUR","LAS PALMAS","TOTAL POBLACION",22,21,43
" 05","SUR","LEON","ESPAÑOLES",0,5,5
" 05","SUR","LEON","TOTAL POBLACION",0,5,5
" 05","SUR","LLEIDA","ESPAÑOLES",4,1,5
" 05","SUR","LLEIDA","TOTAL POBLACION",4,1,5
" 05","SUR","MADRID","ESPAÑOLES",98,71,169
" 05","SUR","MADRID","EXTRANJEROS",10,12,22
" 05","SUR","MADRID","TOTAL POBLACION",108,83,191
" 05","SUR","MALAGA","ESPAÑOLES",21,28,49
" 05","SUR","MALAGA","EXTRANJEROS",5,7,12
" 05","SUR","MALAGA","TOTAL POBLACION",26,35,61
" 05","SUR","MELILLA","ESPAÑOLES",3,2,5
" 05","SUR","MELILLA","TOTAL POBLACION",3,2,5
" 05","SUR","MURCIA","ESPAÑOLES",2,4,6
" 05","SUR","MURCIA","EXTRANJEROS",2,3,5
" 05","SUR","MURCIA","TOTAL POBLACION",4,7,11
" 05","SUR","NAVARRA","ESPAÑOLES",3,1,4
" 05","SUR","NAVARRA","EXTRANJEROS",1,1,2
" 05","SUR","NAVARRA","TOTAL POBLACION",4,2,6
" 05","SUR","ORENSE","ESPAÑOLES",2,1,3
" 05","SUR","ORENSE","TOTAL POBLACION",2,1,3
" 05","SUR","PONTEVEDRA","ESPAÑOLES",0,2,2
" 05","SUR","PONTEVEDRA","TOTAL POBLACION",0,2,2
" 05","SUR","SALAMANCA","ESPAÑOLES",3,3,6
" 05","SUR","SALAMANCA","TOTAL POBLACION",3,3,6
" 05","SUR","SANTA CRUZ DE TENERIFE","ESPAÑOLES",10,4,14
" 05","SUR","SANTA CRUZ DE TENERIFE","EXTRANJEROS",2,0,2
" 05","SUR","SANTA CRUZ DE TENERIFE","TOTAL POBLACION",12,4,16
" 05","SUR","SEVILLA","ESPAÑOLES",371,379,750
" 05","SUR","SEVILLA","EXTRANJEROS",26,48,74
" 05","SUR","SEVILLA","NO CONSTA",0,1,1
" 05","SUR","SEVILLA","TOTAL POBLACION",397,428,825
" 05","SUR","SORIA","ESPAÑOLES",2,1,3
" 05","SUR","SORIA","TOTAL POBLACION",2,1,3
" 05","SUR","TARRAGONA","ESPAÑOLES",3,4,7
" 05","SUR","TARRAGONA","EXTRANJEROS",1,0,1
" 05","SUR","TARRAGONA","TOTAL POBLACION",4,4,8
" 05","SUR","TOLEDO","ESPAÑOLES",8,6,14
" 05","SUR","TOLEDO","EXTRANJEROS",0,1,1
" 05","SUR","TOLEDO","TOTAL POBLACION",8,7,15
" 05","SUR","VALENCIA","ESPAÑOLES",10,7,17
" 05","SUR","VALENCIA","EXTRANJEROS",6,6,12
" 05","SUR","VALENCIA","TOTAL POBLACION",16,13,29
" 05","SUR","VALLADOLID","ESPAÑOLES",4,3,7
" 05","SUR","VALLADOLID","TOTAL POBLACION",4,3,7
" 05","SUR","ZAMORA","ESPAÑOLES",1,0,1
" 05","SUR","ZAMORA","TOTAL POBLACION",1,0,1
" 05","SUR","ZARAGOZA","ESPAÑOLES",5,3,8
" 05","SUR","ZARAGOZA","EXTRANJEROS",1,1,2
" 05","SUR","ZARAGOZA","TOTAL POBLACION",6,4,10
" 06","TRIANA","- TODOS -","ESPAÑOLES",582,631,1213
" 06","TRIANA","- TODOS -","EXTRANJEROS",68,84,152
" 06","TRIANA","- TODOS -","NO CONSTA",0,1,1
" 06","TRIANA","- TODOS -","TOTAL POBLACION",650,716,1366
" 06","TRIANA","ALICANTE","ESPAÑOLES",3,3,6
" 06","TRIANA","ALICANTE","EXTRANJEROS",0,1,1
" 06","TRIANA","ALICANTE","TOTAL POBLACION",3,4,7
" 06","TRIANA","ALMERIA","ESPAÑOLES",5,7,12
" 06","TRIANA","ALMERIA","TOTAL POBLACION",5,7,12
" 06","TRIANA","ASTURIAS","ESPAÑOLES",1,0,1
" 06","TRIANA","ASTURIAS","TOTAL POBLACION",1,0,1
" 06","TRIANA","BADAJOZ","ESPAÑOLES",10,13,23
" 06","TRIANA","BADAJOZ","EXTRANJEROS",0,1,1
" 06","TRIANA","BADAJOZ","TOTAL POBLACION",10,14,24
" 06","TRIANA","BALEARES","ESPAÑOLES",18,11,29
" 06","TRIANA","BALEARES","EXTRANJEROS",4,4,8
" 06","TRIANA","BALEARES","TOTAL POBLACION",22,15,37
" 06","TRIANA","BARCELONA","ESPAÑOLES",17,11,28
" 06","TRIANA","BARCELONA","EXTRANJEROS",6,7,13
" 06","TRIANA","BARCELONA","TOTAL POBLACION",23,18,41
" 06","TRIANA","BURGOS","ESPAÑOLES",3,1,4
" 06","TRIANA","BURGOS","TOTAL POBLACION",3,1,4
" 06","TRIANA","CACERES","ESPAÑOLES",1,1,2
" 06","TRIANA","CACERES","TOTAL POBLACION",1,1,2
" 06","TRIANA","CADIZ","ESPAÑOLES",20,29,49
" 06","TRIANA","CADIZ","EXTRANJEROS",1,1,2
" 06","TRIANA","CADIZ","TOTAL POBLACION",21,30,51
" 06","TRIANA","CANTABRIA","ESPAÑOLES",1,2,3
" 06","TRIANA","CANTABRIA","TOTAL POBLACION",1,2,3
" 06","TRIANA","CASTELLON","ESPAÑOLES",0,2,2
" 06","TRIANA","CASTELLON","TOTAL POBLACION",0,2,2
" 06","TRIANA","CEUTA","ESPAÑOLES",2,2,4
" 06","TRIANA","CEUTA","TOTAL POBLACION",2,2,4
" 06","TRIANA","CIUDAD REAL","ESPAÑOLES",0,2,2
" 06","TRIANA","CIUDAD REAL","EXTRANJEROS",0,1,1
" 06","TRIANA","CIUDAD REAL","TOTAL POBLACION",0,3,3
" 06","TRIANA","CORDOBA","ESPAÑOLES",7,5,12
" 06","TRIANA","CORDOBA","EXTRANJEROS",0,1,1
" 06","TRIANA","CORDOBA","TOTAL POBLACION",7,6,13
" 06","TRIANA","EXTRAJERO","ESPAÑOLES",34,37,71
" 06","TRIANA","EXTRAJERO","EXTRANJEROS",4,3,7
" 06","TRIANA","EXTRAJERO","TOTAL POBLACION",38,40,78
" 06","TRIANA","GERONA","ESPAÑOLES",2,1,3
" 06","TRIANA","GERONA","EXTRANJEROS",0,2,2
" 06","TRIANA","GERONA","TOTAL POBLACION",2,3,5
" 06","TRIANA","GIPUZKOA","EXTRANJEROS",0,1,1
" 06","TRIANA","GIPUZKOA","TOTAL POBLACION",0,1,1
" 06","TRIANA","GRANADA","ESPAÑOLES",7,4,11
" 06","TRIANA","GRANADA","EXTRANJEROS",2,3,5
" 06","TRIANA","GRANADA","TOTAL POBLACION",9,7,16
" 06","TRIANA","HUELVA","ESPAÑOLES",21,32,53
" 06","TRIANA","HUELVA","EXTRANJEROS",0,2,2
" 06","TRIANA","HUELVA","TOTAL POBLACION",21,34,55
" 06","TRIANA","HUESCA","ESPAÑOLES",1,0,1
" 06","TRIANA","HUESCA","TOTAL POBLACION",1,0,1
" 06","TRIANA","JAEN","ESPAÑOLES",5,7,12
" 06","TRIANA","JAEN","TOTAL POBLACION",5,7,12
" 06","TRIANA","LA CORUÑA","ESPAÑOLES",1,4,5
" 06","TRIANA","LA CORUÑA","TOTAL POBLACION",1,4,5
" 06","TRIANA","LA RIOJA","ESPAÑOLES",1,2,3
" 06","TRIANA","LA RIOJA","TOTAL POBLACION",1,2,3
" 06","TRIANA","LAS PALMAS","ESPAÑOLES",5,8,13
" 06","TRIANA","LAS PALMAS","EXTRANJEROS",0,1,1
" 06","TRIANA","LAS PALMAS","TOTAL POBLACION",5,9,14
" 06","TRIANA","LEON","ESPAÑOLES",1,0,1
" 06","TRIANA","LEON","TOTAL POBLACION",1,0,1
" 06","TRIANA","LLEIDA","ESPAÑOLES",0,1,1
" 06","TRIANA","LLEIDA","EXTRANJEROS",1,0,1
" 06","TRIANA","LLEIDA","TOTAL POBLACION",1,1,2
" 06","TRIANA","LUGO","EXTRANJEROS",1,2,3
" 06","TRIANA","LUGO","TOTAL POBLACION",1,2,3
" 06","TRIANA","MADRID","ESPAÑOLES",41,56,97
" 06","TRIANA","MADRID","EXTRANJEROS",7,9,16
" 06","TRIANA","MADRID","TOTAL POBLACION",48,65,113
" 06","TRIANA","MALAGA","ESPAÑOLES",8,13,21
" 06","TRIANA","MALAGA","EXTRANJEROS",3,4,7
" 06","TRIANA","MALAGA","TOTAL POBLACION",11,17,28
" 06","TRIANA","MELILLA","ESPAÑOLES",0,1,1
" 06","TRIANA","MELILLA","TOTAL POBLACION",0,1,1
" 06","TRIANA","MURCIA","ESPAÑOLES",1,1,2
" 06","TRIANA","MURCIA","TOTAL POBLACION",1,1,2
" 06","TRIANA","NAVARRA","ESPAÑOLES",1,0,1
" 06","TRIANA","NAVARRA","EXTRANJEROS",1,1,2
" 06","TRIANA","NAVARRA","TOTAL POBLACION",2,1,3
" 06","TRIANA","ORENSE","ESPAÑOLES",4,4,8
" 06","TRIANA","ORENSE","TOTAL POBLACION",4,4,8
" 06","TRIANA","PONTEVEDRA","ESPAÑOLES",2,4,6
" 06","TRIANA","PONTEVEDRA","TOTAL POBLACION",2,4,6
" 06","TRIANA","SALAMANCA","ESPAÑOLES",0,1,1
" 06","TRIANA","SALAMANCA","TOTAL POBLACION",0,1,1
" 06","TRIANA","SANTA CRUZ DE TENERIFE","ESPAÑOLES",5,6,11
" 06","TRIANA","SANTA CRUZ DE TENERIFE","TOTAL POBLACION",5,6,11
" 06","TRIANA","SEVILLA","ESPAÑOLES",344,352,696
" 06","TRIANA","SEVILLA","EXTRANJEROS",33,36,69
" 06","TRIANA","SEVILLA","NO CONSTA",0,1,1
" 06","TRIANA","SEVILLA","TOTAL POBLACION",377,389,766
" 06","TRIANA","TARRAGONA","ESPAÑOLES",1,0,1
" 06","TRIANA","TARRAGONA","EXTRANJEROS",1,2,3
" 06","TRIANA","TARRAGONA","TOTAL POBLACION",2,2,4
" 06","TRIANA","TOLEDO","ESPAÑOLES",1,1,2
" 06","TRIANA","TOLEDO","EXTRANJEROS",0,1,1
" 06","TRIANA","TOLEDO","TOTAL POBLACION",1,2,3
" 06","TRIANA","VALENCIA","ESPAÑOLES",6,5,11
" 06","TRIANA","VALENCIA","EXTRANJEROS",1,1,2
" 06","TRIANA","VALENCIA","TOTAL POBLACION",7,6,13
" 06","TRIANA","VALLADOLID","ESPAÑOLES",0,2,2
" 06","TRIANA","VALLADOLID","TOTAL POBLACION",0,2,2
" 06","TRIANA","ZARAGOZA","ESPAÑOLES",2,0,2
" 06","TRIANA","ZARAGOZA","EXTRANJEROS",3,0,3
" 06","TRIANA","ZARAGOZA","TOTAL POBLACION",5,0,5
" 07","NORTE","- TODOS -","ESPAÑOLES",709,696,1405
" 07","NORTE","- TODOS -","EXTRANJEROS",82,81,163
" 07","NORTE","- TODOS -","TOTAL POBLACION",791,777,1568
" 07","NORTE","ALBACETE","ESPAÑOLES",0,1,1
" 07","NORTE","ALBACETE","TOTAL POBLACION",0,1,1
" 07","NORTE","ALICANTE","ESPAÑOLES",5,7,12
" 07","NORTE","ALICANTE","EXTRANJEROS",3,4,7
" 07","NORTE","ALICANTE","TOTAL POBLACION",8,11,19
" 07","NORTE","ALMERIA","ESPAÑOLES",4,4,8
" 07","NORTE","ALMERIA","EXTRANJEROS",1,0,1
" 07","NORTE","ALMERIA","TOTAL POBLACION",5,4,9
" 07","NORTE","ARABA/ALAVA","ESPAÑOLES",1,0,1
" 07","NORTE","ARABA/ALAVA","TOTAL POBLACION",1,0,1
" 07","NORTE","ASTURIAS","ESPAÑOLES",2,2,4
" 07","NORTE","ASTURIAS","EXTRANJEROS",1,0,1
" 07","NORTE","ASTURIAS","TOTAL POBLACION",3,2,5
" 07","NORTE","BADAJOZ","ESPAÑOLES",2,3,5
" 07","NORTE","BADAJOZ","EXTRANJEROS",0,1,1
" 07","NORTE","BADAJOZ","TOTAL POBLACION",2,4,6
" 07","NORTE","BALEARES","ESPAÑOLES",26,8,34
" 07","NORTE","BALEARES","EXTRANJEROS",5,3,8
" 07","NORTE","BALEARES","TOTAL POBLACION",31,11,42
" 07","NORTE","BARCELONA","ESPAÑOLES",13,18,31
" 07","NORTE","BARCELONA","EXTRANJEROS",9,4,13
" 07","NORTE","BARCELONA","TOTAL POBLACION",22,22,44
" 07","NORTE","BIZKAIA","ESPAÑOLES",1,3,4
" 07","NORTE","BIZKAIA","EXTRANJEROS",1,1,2
" 07","NORTE","BIZKAIA","TOTAL POBLACION",2,4,6
" 07","NORTE","CACERES","ESPAÑOLES",4,6,10
" 07","NORTE","CACERES","TOTAL POBLACION",4,6,10
" 07","NORTE","CADIZ","ESPAÑOLES",28,39,67
" 07","NORTE","CADIZ","EXTRANJEROS",3,6,9
" 07","NORTE","CADIZ","TOTAL POBLACION",31,45,76
" 07","NORTE","CANTABRIA","ESPAÑOLES",1,0,1
" 07","NORTE","CANTABRIA","TOTAL POBLACION",1,0,1
" 07","NORTE","CASTELLON","ESPAÑOLES",1,1,2
" 07","NORTE","CASTELLON","TOTAL POBLACION",1,1,2
" 07","NORTE","CEUTA","ESPAÑOLES",4,0,4
" 07","NORTE","CEUTA","TOTAL POBLACION",4,0,4
" 07","NORTE","CIUDAD REAL","ESPAÑOLES",1,0,1
" 07","NORTE","CIUDAD REAL","TOTAL POBLACION",1,0,1
" 07","NORTE","CORDOBA","ESPAÑOLES",6,5,11
" 07","NORTE","CORDOBA","TOTAL POBLACION",6,5,11
" 07","NORTE","EXTRAJERO","ESPAÑOLES",37,22,59
" 07","NORTE","EXTRAJERO","EXTRANJEROS",6,3,9
