"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","BURGUILLOS","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","BURGUILLOS","TOTAL POBLACION",0,2,2
" 01","CASCO ANTIGUO","CABEZAS DE SAN JUAN (LAS)","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","CABEZAS DE SAN JUAN (LAS)","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","CAMAS","ESPAÑOLES",19,7,26
" 01","CASCO ANTIGUO","CAMAS","EXTRANJEROS",2,2,4
" 01","CASCO ANTIGUO","CAMAS","TOTAL POBLACION",21,9,30
" 01","CASCO ANTIGUO","CANTILLANA","ESPAÑOLES",1,2,3
" 01","CASCO ANTIGUO","CANTILLANA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","CARMONA","ESPAÑOLES",4,4,8
" 01","CASCO ANTIGUO","CARMONA","TOTAL POBLACION",4,4,8
" 01","CASCO ANTIGUO","CARRION DE LOS CESPEDES","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","CARRION DE LOS CESPEDES","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","CASTILLEJA DE GUZMAN","ESPAÑOLES",1,1,2
" 01","CASCO ANTIGUO","CASTILLEJA DE GUZMAN","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","CASTILLEJA DE LA CUESTA","ESPAÑOLES",9,8,17
" 01","CASCO ANTIGUO","CASTILLEJA DE LA CUESTA","EXTRANJEROS",2,1,3
" 01","CASCO ANTIGUO","CASTILLEJA DE LA CUESTA","TOTAL POBLACION",11,9,20
" 01","CASCO ANTIGUO","CASTILLO DE LAS GUARDAS (EL)","ESPAÑOLES",2,2,4
" 01","CASCO ANTIGUO","CASTILLO DE LAS GUARDAS (EL)","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","CAZALLA DE LA SIERRA","ESPAÑOLES",2,0,2
" 01","CASCO ANTIGUO","CAZALLA DE LA SIERRA","TOTAL POBLACION",2,0,2
" 01","CASCO ANTIGUO","CONSTANTINA","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","CONSTANTINA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","CORIA DEL RIO","ESPAÑOLES",2,1,3
" 01","CASCO ANTIGUO","CORIA DEL RIO","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","CORONIL (EL)","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","CORONIL (EL)","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","DOS HERMANAS","ESPAÑOLES",26,17,43
" 01","CASCO ANTIGUO","DOS HERMANAS","EXTRANJEROS",5,5,10
" 01","CASCO ANTIGUO","DOS HERMANAS","TOTAL POBLACION",31,22,53
" 01","CASCO ANTIGUO","ECIJA","ESPAÑOLES",1,2,3
" 01","CASCO ANTIGUO","ECIJA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","ESPARTINAS","ESPAÑOLES",11,12,23
" 01","CASCO ANTIGUO","ESPARTINAS","TOTAL POBLACION",11,12,23
" 01","CASCO ANTIGUO","ESTEPA","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","ESTEPA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","FUENTES DE ANDALUCIA","ESPAÑOLES",1,2,3
" 01","CASCO ANTIGUO","FUENTES DE ANDALUCIA","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","GELVES","ESPAÑOLES",2,8,10
" 01","CASCO ANTIGUO","GELVES","EXTRANJEROS",2,1,3
" 01","CASCO ANTIGUO","GELVES","TOTAL POBLACION",4,9,13
" 01","CASCO ANTIGUO","GERENA","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","GERENA","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","GINES","ESPAÑOLES",11,11,22
" 01","CASCO ANTIGUO","GINES","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","GINES","TOTAL POBLACION",12,12,24
" 01","CASCO ANTIGUO","GUADALCANAL","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","GUADALCANAL","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","GUILLENA","ESPAÑOLES",8,6,14
" 01","CASCO ANTIGUO","GUILLENA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","GUILLENA","TOTAL POBLACION",9,6,15
" 01","CASCO ANTIGUO","HUEVAR DEL ALJARAFE","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","HUEVAR DEL ALJARAFE","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","LANTEJUELA (LA)","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","LANTEJUELA (LA)","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","LEBRIJA","ESPAÑOLES",1,4,5
" 01","CASCO ANTIGUO","LEBRIJA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","LEBRIJA","TOTAL POBLACION",1,5,6
" 01","CASCO ANTIGUO","LORA DEL RIO","ESPAÑOLES",1,1,2
" 01","CASCO ANTIGUO","LORA DEL RIO","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","MAIRENA DEL ALCOR","ESPAÑOLES",4,6,10
" 01","CASCO ANTIGUO","MAIRENA DEL ALCOR","TOTAL POBLACION",4,6,10
" 01","CASCO ANTIGUO","MAIRENA DEL ALJARAFE","ESPAÑOLES",26,29,55
" 01","CASCO ANTIGUO","MAIRENA DEL ALJARAFE","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","MAIRENA DEL ALJARAFE","TOTAL POBLACION",27,30,57
" 01","CASCO ANTIGUO","MARCHENA","ESPAÑOLES",1,1,2
" 01","CASCO ANTIGUO","MARCHENA","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","MONTELLANO","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","MONTELLANO","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","MORON DE LA FRONTERA","ESPAÑOLES",2,3,5
" 01","CASCO ANTIGUO","MORON DE LA FRONTERA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","MORON DE LA FRONTERA","TOTAL POBLACION",3,3,6
" 01","CASCO ANTIGUO","OLIVARES","ESPAÑOLES",6,8,14
" 01","CASCO ANTIGUO","OLIVARES","TOTAL POBLACION",6,8,14
" 01","CASCO ANTIGUO","OSUNA","ESPAÑOLES",2,2,4
" 01","CASCO ANTIGUO","OSUNA","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","PALACIOS Y VILLAFRANCA (LOS)","ESPAÑOLES",1,6,7
" 01","CASCO ANTIGUO","PALACIOS Y VILLAFRANCA (LOS)","TOTAL POBLACION",1,6,7
" 01","CASCO ANTIGUO","PALOMARES DEL RIO","ESPAÑOLES",5,10,15
" 01","CASCO ANTIGUO","PALOMARES DEL RIO","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","PALOMARES DEL RIO","TOTAL POBLACION",5,11,16
" 01","CASCO ANTIGUO","PARADAS","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","PARADAS","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","PEDROSO (EL)","ESPAÑOLES",1,1,2
" 01","CASCO ANTIGUO","PEDROSO (EL)","TOTAL POBLACION",1,1,2
" 01","CASCO ANTIGUO","PILAS","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","PILAS","EXTRANJEROS",1,1,2
" 01","CASCO ANTIGUO","PILAS","TOTAL POBLACION",2,1,3
" 01","CASCO ANTIGUO","PUEBLA DE LOS INFANTES (LA)","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","PUEBLA DE LOS INFANTES (LA)","TOTAL POBLACION",1,0,1
" 01","CASCO ANTIGUO","PUEBLA DEL RIO (LA)","ESPAÑOLES",3,3,6
" 01","CASCO ANTIGUO","PUEBLA DEL RIO (LA)","TOTAL POBLACION",3,3,6
" 01","CASCO ANTIGUO","RINCONADA (LA)","ESPAÑOLES",6,12,18
" 01","CASCO ANTIGUO","RINCONADA (LA)","TOTAL POBLACION",6,12,18
" 01","CASCO ANTIGUO","SALTERAS","ESPAÑOLES",2,2,4
" 01","CASCO ANTIGUO","SALTERAS","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","SAN JUAN DE AZNALFARACHE","ESPAÑOLES",9,10,19
" 01","CASCO ANTIGUO","SAN JUAN DE AZNALFARACHE","EXTRANJEROS",0,3,3
" 01","CASCO ANTIGUO","SAN JUAN DE AZNALFARACHE","TOTAL POBLACION",9,13,22
" 01","CASCO ANTIGUO","SANLUCAR LA MAYOR","ESPAÑOLES",1,2,3
" 01","CASCO ANTIGUO","SANLUCAR LA MAYOR","TOTAL POBLACION",1,2,3
" 01","CASCO ANTIGUO","TOCINA","ESPAÑOLES",4,3,7
" 01","CASCO ANTIGUO","TOCINA","TOTAL POBLACION",4,3,7
" 01","CASCO ANTIGUO","TOMARES","ESPAÑOLES",26,26,52
" 01","CASCO ANTIGUO","TOMARES","EXTRANJEROS",3,4,7
" 01","CASCO ANTIGUO","TOMARES","TOTAL POBLACION",29,30,59
" 01","CASCO ANTIGUO","UMBRETE","ESPAÑOLES",3,5,8
" 01","CASCO ANTIGUO","UMBRETE","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","UMBRETE","TOTAL POBLACION",3,6,9
" 01","CASCO ANTIGUO","UTRERA","ESPAÑOLES",1,2,3
" 01","CASCO ANTIGUO","UTRERA","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","UTRERA","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","VALENCINA DE LA CONCEPCION","ESPAÑOLES",6,10,16
" 01","CASCO ANTIGUO","VALENCINA DE LA CONCEPCION","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","VALENCINA DE LA CONCEPCION","TOTAL POBLACION",6,11,17
" 01","CASCO ANTIGUO","VILLAMANRIQUE DE LA CONDESA","ESPAÑOLES",2,1,3
" 01","CASCO ANTIGUO","VILLAMANRIQUE DE LA CONDESA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","VILLAMANRIQUE DE LA CONDESA","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","VILLANUEVA DEL ARISCAL","ESPAÑOLES",8,8,16
" 01","CASCO ANTIGUO","VILLANUEVA DEL ARISCAL","EXTRANJEROS",1,0,1
" 01","CASCO ANTIGUO","VILLANUEVA DEL ARISCAL","TOTAL POBLACION",9,8,17
" 01","CASCO ANTIGUO","VILLAVERDE DEL RIO","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","VILLAVERDE DEL RIO","TOTAL POBLACION",0,1,1
" 01","CASCO ANTIGUO","VISO DEL ALCOR (EL)","ESPAÑOLES",0,1,1
" 01","CASCO ANTIGUO","VISO DEL ALCOR (EL)","EXTRANJEROS",2,2,4
" 01","CASCO ANTIGUO","VISO DEL ALCOR (EL)","TOTAL POBLACION",2,3,5
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","ESPAÑOLES",428,385,813
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","EXTRANJEROS",143,118,261
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","NO CONSTA",1,0,1
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","TOTAL POBLACION",572,503,1075
" 02","MACARENA","- PROVINCIA DE SEVILLA","ESPAÑOLES",395,415,810
" 02","MACARENA","- PROVINCIA DE SEVILLA","EXTRANJEROS",47,78,125
" 02","MACARENA","- PROVINCIA DE SEVILLA","NO CONSTA",1,0,1
" 02","MACARENA","- PROVINCIA DE SEVILLA","TOTAL POBLACION",443,493,936
" 02","MACARENA","ALANIS","ESPAÑOLES",0,1,1
" 02","MACARENA","ALANIS","TOTAL POBLACION",0,1,1
" 02","MACARENA","ALBAIDA DEL ALJARAFE","ESPAÑOLES",0,1,1
" 02","MACARENA","ALBAIDA DEL ALJARAFE","EXTRANJEROS",0,1,1
" 02","MACARENA","ALBAIDA DEL ALJARAFE","TOTAL POBLACION",0,2,2
" 02","MACARENA","ALCALA DE GUADAIRA","ESPAÑOLES",20,19,39
" 02","MACARENA","ALCALA DE GUADAIRA","EXTRANJEROS",3,2,5
" 02","MACARENA","ALCALA DE GUADAIRA","TOTAL POBLACION",23,21,44
" 02","MACARENA","ALCALA DEL RIO","ESPAÑOLES",9,8,17
" 02","MACARENA","ALCALA DEL RIO","TOTAL POBLACION",9,8,17
" 02","MACARENA","ALGABA (LA)","ESPAÑOLES",19,24,43
" 02","MACARENA","ALGABA (LA)","EXTRANJEROS",1,2,3
" 02","MACARENA","ALGABA (LA)","TOTAL POBLACION",20,26,46
" 02","MACARENA","ALMADEN DE LA PLATA","ESPAÑOLES",2,0,2
" 02","MACARENA","ALMADEN DE LA PLATA","TOTAL POBLACION",2,0,2
" 02","MACARENA","ALMENSILLA","ESPAÑOLES",6,4,10
" 02","MACARENA","ALMENSILLA","EXTRANJEROS",2,1,3
" 02","MACARENA","ALMENSILLA","TOTAL POBLACION",8,5,13
" 02","MACARENA","ARAHAL (EL)","ESPAÑOLES",1,0,1
" 02","MACARENA","ARAHAL (EL)","TOTAL POBLACION",1,0,1
" 02","MACARENA","AZNALCAZAR","ESPAÑOLES",1,1,2
" 02","MACARENA","AZNALCAZAR","TOTAL POBLACION",1,1,2
" 02","MACARENA","BENACAZON","EXTRANJEROS",0,1,1
" 02","MACARENA","BENACAZON","TOTAL POBLACION",0,1,1
" 02","MACARENA","BOLLULLOS DE LA MITACION","ESPAÑOLES",13,11,24
" 02","MACARENA","BOLLULLOS DE LA MITACION","TOTAL POBLACION",13,11,24
" 02","MACARENA","BORMUJOS","ESPAÑOLES",7,9,16
" 02","MACARENA","BORMUJOS","EXTRANJEROS",0,2,2
" 02","MACARENA","BORMUJOS","TOTAL POBLACION",7,11,18
" 02","MACARENA","BRENES","ESPAÑOLES",6,5,11
" 02","MACARENA","BRENES","EXTRANJEROS",1,0,1
" 02","MACARENA","BRENES","TOTAL POBLACION",7,5,12
" 02","MACARENA","BURGUILLOS","ESPAÑOLES",5,12,17
" 02","MACARENA","BURGUILLOS","TOTAL POBLACION",5,12,17
" 02","MACARENA","CABEZAS DE SAN JUAN (LAS)","ESPAÑOLES",1,2,3
" 02","MACARENA","CABEZAS DE SAN JUAN (LAS)","TOTAL POBLACION",1,2,3
" 02","MACARENA","CAMAS","ESPAÑOLES",24,16,40
" 02","MACARENA","CAMAS","EXTRANJEROS",4,8,12
" 02","MACARENA","CAMAS","TOTAL POBLACION",28,24,52
" 02","MACARENA","CAMPANA (LA)","ESPAÑOLES",2,0,2
" 02","MACARENA","CAMPANA (LA)","TOTAL POBLACION",2,0,2
" 02","MACARENA","CANTILLANA","ESPAÑOLES",5,6,11
" 02","MACARENA","CANTILLANA","TOTAL POBLACION",5,6,11
" 02","MACARENA","CARMONA","ESPAÑOLES",20,20,40
" 02","MACARENA","CARMONA","EXTRANJEROS",1,1,2
" 02","MACARENA","CARMONA","TOTAL POBLACION",21,21,42
" 02","MACARENA","CARRION DE LOS CESPEDES","ESPAÑOLES",1,0,1
" 02","MACARENA","CARRION DE LOS CESPEDES","EXTRANJEROS",1,0,1
" 02","MACARENA","CARRION DE LOS CESPEDES","TOTAL POBLACION",2,0,2
" 02","MACARENA","CASTILBLANCO DE LOS ARROYOS","ESPAÑOLES",8,13,21
" 02","MACARENA","CASTILBLANCO DE LOS ARROYOS","TOTAL POBLACION",8,13,21
" 02","MACARENA","CASTILLEJA DE GUZMAN","ESPAÑOLES",0,1,1
" 02","MACARENA","CASTILLEJA DE GUZMAN","TOTAL POBLACION",0,1,1
" 02","MACARENA","CASTILLEJA DE LA CUESTA","ESPAÑOLES",10,7,17
" 02","MACARENA","CASTILLEJA DE LA CUESTA","EXTRANJEROS",2,5,7
" 02","MACARENA","CASTILLEJA DE LA CUESTA","TOTAL POBLACION",12,12,24
" 02","MACARENA","CASTILLEJA DEL CAMPO","ESPAÑOLES",0,1,1
" 02","MACARENA","CASTILLEJA DEL CAMPO","TOTAL POBLACION",0,1,1
" 02","MACARENA","CASTILLO DE LAS GUARDAS (EL)","ESPAÑOLES",1,1,2
" 02","MACARENA","CASTILLO DE LAS GUARDAS (EL)","TOTAL POBLACION",1,1,2
" 02","MACARENA","CAZALLA DE LA SIERRA","ESPAÑOLES",2,4,6
" 02","MACARENA","CAZALLA DE LA SIERRA","TOTAL POBLACION",2,4,6
" 02","MACARENA","CONSTANTINA","ESPAÑOLES",1,1,2
" 02","MACARENA","CONSTANTINA","TOTAL POBLACION",1,1,2
" 02","MACARENA","CORIA DEL RIO","ESPAÑOLES",10,10,20
" 02","MACARENA","CORIA DEL RIO","EXTRANJEROS",1,7,8
" 02","MACARENA","CORIA DEL RIO","TOTAL POBLACION",11,17,28
" 02","MACARENA","CORONIL (EL)","ESPAÑOLES",0,1,1
" 02","MACARENA","CORONIL (EL)","TOTAL POBLACION",0,1,1
" 02","MACARENA","DOS HERMANAS","ESPAÑOLES",38,35,73
" 02","MACARENA","DOS HERMANAS","EXTRANJEROS",6,7,13
" 02","MACARENA","DOS HERMANAS","TOTAL POBLACION",44,42,86
" 02","MACARENA","ECIJA","ESPAÑOLES",0,2,2
" 02","MACARENA","ECIJA","TOTAL POBLACION",0,2,2
" 02","MACARENA","ESPARTINAS","ESPAÑOLES",20,18,38
" 02","MACARENA","ESPARTINAS","EXTRANJEROS",1,1,2
" 02","MACARENA","ESPARTINAS","TOTAL POBLACION",21,19,40
" 02","MACARENA","ESTEPA","ESPAÑOLES",0,1,1
" 02","MACARENA","ESTEPA","EXTRANJEROS",0,1,1
" 02","MACARENA","ESTEPA","TOTAL POBLACION",0,2,2
" 02","MACARENA","FUENTES DE ANDALUCIA","ESPAÑOLES",1,0,1
" 02","MACARENA","FUENTES DE ANDALUCIA","TOTAL POBLACION",1,0,1
" 02","MACARENA","GARROBO (EL)","ESPAÑOLES",1,0,1
" 02","MACARENA","GARROBO (EL)","EXTRANJEROS",1,2,3
" 02","MACARENA","GARROBO (EL)","TOTAL POBLACION",2,2,4
" 02","MACARENA","GELVES","ESPAÑOLES",3,0,3
" 02","MACARENA","GELVES","EXTRANJEROS",1,3,4
" 02","MACARENA","GELVES","TOTAL POBLACION",4,3,7
" 02","MACARENA","GERENA","ESPAÑOLES",2,5,7
" 02","MACARENA","GERENA","EXTRANJEROS",0,2,2
" 02","MACARENA","GERENA","TOTAL POBLACION",2,7,9
" 02","MACARENA","GINES","ESPAÑOLES",4,5,9
" 02","MACARENA","GINES","EXTRANJEROS",1,0,1
" 02","MACARENA","GINES","TOTAL POBLACION",5,5,10
" 02","MACARENA","GUADALCANAL","ESPAÑOLES",2,2,4
" 02","MACARENA","GUADALCANAL","TOTAL POBLACION",2,2,4
" 02","MACARENA","GUILLENA","ESPAÑOLES",8,9,17
" 02","MACARENA","GUILLENA","EXTRANJEROS",1,0,1
" 02","MACARENA","GUILLENA","TOTAL POBLACION",9,9,18
" 02","MACARENA","HERRERA","ESPAÑOLES",2,2,4
" 02","MACARENA","HERRERA","EXTRANJEROS",0,1,1
" 02","MACARENA","HERRERA","TOTAL POBLACION",2,3,5
" 02","MACARENA","HUEVAR DEL ALJARAFE","ESPAÑOLES",1,3,4
" 02","MACARENA","HUEVAR DEL ALJARAFE","EXTRANJEROS",0,1,1
" 02","MACARENA","HUEVAR DEL ALJARAFE","TOTAL POBLACION",1,4,5
" 02","MACARENA","LEBRIJA","ESPAÑOLES",2,3,5
" 02","MACARENA","LEBRIJA","TOTAL POBLACION",2,3,5
" 02","MACARENA","LORA DEL RIO","ESPAÑOLES",0,3,3
" 02","MACARENA","LORA DEL RIO","TOTAL POBLACION",0,3,3
" 02","MACARENA","LUISIANA (LA)","ESPAÑOLES",0,1,1
" 02","MACARENA","LUISIANA (LA)","TOTAL POBLACION",0,1,1
" 02","MACARENA","MAIRENA DEL ALCOR","ESPAÑOLES",3,3,6
" 02","MACARENA","MAIRENA DEL ALCOR","EXTRANJEROS",1,0,1
" 02","MACARENA","MAIRENA DEL ALCOR","TOTAL POBLACION",4,3,7
" 02","MACARENA","MAIRENA DEL ALJARAFE","ESPAÑOLES",18,23,41
" 02","MACARENA","MAIRENA DEL ALJARAFE","EXTRANJEROS",3,5,8
" 02","MACARENA","MAIRENA DEL ALJARAFE","NO CONSTA",1,0,1
" 02","MACARENA","MAIRENA DEL ALJARAFE","TOTAL POBLACION",22,28,50
" 02","MACARENA","MONTELLANO","ESPAÑOLES",2,1,3
" 02","MACARENA","MONTELLANO","EXTRANJEROS",1,0,1
" 02","MACARENA","MONTELLANO","TOTAL POBLACION",3,1,4
" 02","MACARENA","MORON DE LA FRONTERA","ESPAÑOLES",2,2,4
" 02","MACARENA","MORON DE LA FRONTERA","EXTRANJEROS",0,2,2
" 02","MACARENA","MORON DE LA FRONTERA","TOTAL POBLACION",2,4,6
" 02","MACARENA","NAVAS DE LA CONCEPCION (LAS)","ESPAÑOLES",0,1,1
" 02","MACARENA","NAVAS DE LA CONCEPCION (LAS)","TOTAL POBLACION",0,1,1
" 02","MACARENA","OLIVARES","ESPAÑOLES",4,1,5
" 02","MACARENA","OLIVARES","EXTRANJEROS",0,1,1
" 02","MACARENA","OLIVARES","TOTAL POBLACION",4,2,6
" 02","MACARENA","OSUNA","ESPAÑOLES",1,0,1
" 02","MACARENA","OSUNA","TOTAL POBLACION",1,0,1
" 02","MACARENA","PALACIOS Y VILLAFRANCA (LOS)","ESPAÑOLES",6,8,14
" 02","MACARENA","PALACIOS Y VILLAFRANCA (LOS)","EXTRANJEROS",0,1,1
" 02","MACARENA","PALACIOS Y VILLAFRANCA (LOS)","TOTAL POBLACION",6,9,15
" 02","MACARENA","PALOMARES DEL RIO","ESPAÑOLES",0,1,1
" 02","MACARENA","PALOMARES DEL RIO","EXTRANJEROS",0,1,1
" 02","MACARENA","PALOMARES DEL RIO","TOTAL POBLACION",0,2,2
" 02","MACARENA","PEDRERA","ESPAÑOLES",1,0,1
" 02","MACARENA","PEDRERA","TOTAL POBLACION",1,0,1
" 02","MACARENA","PEDROSO (EL)","ESPAÑOLES",1,2,3
" 02","MACARENA","PEDROSO (EL)","TOTAL POBLACION",1,2,3
" 02","MACARENA","PEÑAFLOR","ESPAÑOLES",2,0,2
" 02","MACARENA","PEÑAFLOR","TOTAL POBLACION",2,0,2
" 02","MACARENA","PILAS","ESPAÑOLES",2,3,5
" 02","MACARENA","PILAS","EXTRANJEROS",1,0,1
" 02","MACARENA","PILAS","TOTAL POBLACION",3,3,6
" 02","MACARENA","PRUNA","ESPAÑOLES",0,1,1
" 02","MACARENA","PRUNA","TOTAL POBLACION",0,1,1
" 02","MACARENA","PUEBLA DE CAZALLA (LA)","ESPAÑOLES",3,2,5
" 02","MACARENA","PUEBLA DE CAZALLA (LA)","TOTAL POBLACION",3,2,5
" 02","MACARENA","PUEBLA DE LOS INFANTES (LA)","ESPAÑOLES",1,0,1
" 02","MACARENA","PUEBLA DE LOS INFANTES (LA)","TOTAL POBLACION",1,0,1
" 02","MACARENA","PUEBLA DEL RIO (LA)","ESPAÑOLES",2,2,4
" 02","MACARENA","PUEBLA DEL RIO (LA)","TOTAL POBLACION",2,2,4
" 02","MACARENA","REAL DE LA JARA (EL)","ESPAÑOLES",1,0,1
" 02","MACARENA","REAL DE LA JARA (EL)","EXTRANJEROS",0,1,1
" 02","MACARENA","REAL DE LA JARA (EL)","TOTAL POBLACION",1,1,2
" 02","MACARENA","RINCONADA (LA)","ESPAÑOLES",20,33,53
" 02","MACARENA","RINCONADA (LA)","EXTRANJEROS",4,5,9
" 02","MACARENA","RINCONADA (LA)","TOTAL POBLACION",24,38,62
" 02","MACARENA","RONQUILLO (EL)","ESPAÑOLES",3,3,6
" 02","MACARENA","RONQUILLO (EL)","TOTAL POBLACION",3,3,6
