"CD","ND","DESTINO","NACION","HOMBRES","MUJERES","TOTAL"
" 01","CASCO ANTIGUO","UMBRETE","ESPAÑOLES",3,5,8
" 01","CASCO ANTIGUO","UMBRETE","TOTAL POBLACION",3,5,8
" 01","CASCO ANTIGUO","UTRERA","ESPAÑOLES",0,2,2
" 01","CASCO ANTIGUO","UTRERA","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","UTRERA","TOTAL POBLACION",0,3,3
" 01","CASCO ANTIGUO","VALENCINA DE LA CONCEPCION","ESPAÑOLES",2,2,4
" 01","CASCO ANTIGUO","VALENCINA DE LA CONCEPCION","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","VALENCINA DE LA CONCEPCION","TOTAL POBLACION",2,3,5
" 01","CASCO ANTIGUO","VILLANUEVA DEL ARISCAL","ESPAÑOLES",3,1,4
" 01","CASCO ANTIGUO","VILLANUEVA DEL ARISCAL","EXTRANJEROS",0,1,1
" 01","CASCO ANTIGUO","VILLANUEVA DEL ARISCAL","TOTAL POBLACION",3,2,5
" 01","CASCO ANTIGUO","VILLANUEVA DEL RIO Y MINAS","ESPAÑOLES",2,2,4
" 01","CASCO ANTIGUO","VILLANUEVA DEL RIO Y MINAS","TOTAL POBLACION",2,2,4
" 01","CASCO ANTIGUO","VISO DEL ALCOR (EL)","ESPAÑOLES",1,0,1
" 01","CASCO ANTIGUO","VISO DEL ALCOR (EL)","TOTAL POBLACION",1,0,1
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","ESPAÑOLES",412,425,837
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","EXTRANJEROS",154,174,328
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","NO CONSTA",0,1,1
" 02","MACARENA","- FUERA DE LA PROVINCIA DE SEVILLA","TOTAL POBLACION",566,600,1166
" 02","MACARENA","- PROVINCIA DE SEVILLA","ESPAÑOLES",402,425,827
" 02","MACARENA","- PROVINCIA DE SEVILLA","EXTRANJEROS",67,76,143
" 02","MACARENA","- PROVINCIA DE SEVILLA","NO CONSTA",1,0,1
" 02","MACARENA","- PROVINCIA DE SEVILLA","TOTAL POBLACION",470,501,971
" 02","MACARENA","AGUADULCE","ESPAÑOLES",0,1,1
" 02","MACARENA","AGUADULCE","EXTRANJEROS",1,0,1
" 02","MACARENA","AGUADULCE","TOTAL POBLACION",1,1,2
" 02","MACARENA","ALANIS","ESPAÑOLES",0,1,1
" 02","MACARENA","ALANIS","TOTAL POBLACION",0,1,1
" 02","MACARENA","ALBAIDA DEL ALJARAFE","EXTRANJEROS",0,1,1
" 02","MACARENA","ALBAIDA DEL ALJARAFE","TOTAL POBLACION",0,1,1
" 02","MACARENA","ALCALA DE GUADAIRA","ESPAÑOLES",24,24,48
" 02","MACARENA","ALCALA DE GUADAIRA","EXTRANJEROS",6,2,8
" 02","MACARENA","ALCALA DE GUADAIRA","TOTAL POBLACION",30,26,56
" 02","MACARENA","ALCALA DEL RIO","ESPAÑOLES",7,9,16
" 02","MACARENA","ALCALA DEL RIO","EXTRANJEROS",5,4,9
" 02","MACARENA","ALCALA DEL RIO","TOTAL POBLACION",12,13,25
" 02","MACARENA","ALGABA (LA)","ESPAÑOLES",13,12,25
" 02","MACARENA","ALGABA (LA)","EXTRANJEROS",0,1,1
" 02","MACARENA","ALGABA (LA)","TOTAL POBLACION",13,13,26
" 02","MACARENA","ALGAMITAS","ESPAÑOLES",0,1,1
" 02","MACARENA","ALGAMITAS","TOTAL POBLACION",0,1,1
" 02","MACARENA","ALMADEN DE LA PLATA","ESPAÑOLES",3,1,4
" 02","MACARENA","ALMADEN DE LA PLATA","TOTAL POBLACION",3,1,4
" 02","MACARENA","ALMENSILLA","ESPAÑOLES",2,1,3
" 02","MACARENA","ALMENSILLA","EXTRANJEROS",2,3,5
" 02","MACARENA","ALMENSILLA","TOTAL POBLACION",4,4,8
" 02","MACARENA","ARAHAL (EL)","ESPAÑOLES",1,3,4
" 02","MACARENA","ARAHAL (EL)","TOTAL POBLACION",1,3,4
" 02","MACARENA","AZNALCAZAR","ESPAÑOLES",3,0,3
" 02","MACARENA","AZNALCAZAR","EXTRANJEROS",3,2,5
" 02","MACARENA","AZNALCAZAR","TOTAL POBLACION",6,2,8
" 02","MACARENA","AZNALCOLLAR","ESPAÑOLES",0,1,1
" 02","MACARENA","AZNALCOLLAR","TOTAL POBLACION",0,1,1
" 02","MACARENA","BENACAZON","ESPAÑOLES",5,1,6
" 02","MACARENA","BENACAZON","EXTRANJEROS",0,3,3
" 02","MACARENA","BENACAZON","TOTAL POBLACION",5,4,9
" 02","MACARENA","BOLLULLOS DE LA MITACION","ESPAÑOLES",11,9,20
" 02","MACARENA","BOLLULLOS DE LA MITACION","EXTRANJEROS",1,0,1
" 02","MACARENA","BOLLULLOS DE LA MITACION","TOTAL POBLACION",12,9,21
" 02","MACARENA","BORMUJOS","ESPAÑOLES",16,20,36
" 02","MACARENA","BORMUJOS","EXTRANJEROS",3,2,5
" 02","MACARENA","BORMUJOS","TOTAL POBLACION",19,22,41
" 02","MACARENA","BRENES","ESPAÑOLES",5,4,9
" 02","MACARENA","BRENES","EXTRANJEROS",0,3,3
" 02","MACARENA","BRENES","TOTAL POBLACION",5,7,12
" 02","MACARENA","BURGUILLOS","ESPAÑOLES",12,9,21
" 02","MACARENA","BURGUILLOS","EXTRANJEROS",1,2,3
" 02","MACARENA","BURGUILLOS","TOTAL POBLACION",13,11,24
" 02","MACARENA","CABEZAS DE SAN JUAN (LAS)","ESPAÑOLES",4,1,5
" 02","MACARENA","CABEZAS DE SAN JUAN (LAS)","TOTAL POBLACION",4,1,5
" 02","MACARENA","CAMAS","ESPAÑOLES",20,19,39
" 02","MACARENA","CAMAS","EXTRANJEROS",6,3,9
" 02","MACARENA","CAMAS","NO CONSTA",1,0,1
" 02","MACARENA","CAMAS","TOTAL POBLACION",27,22,49
" 02","MACARENA","CAMPANA (LA)","ESPAÑOLES",2,2,4
" 02","MACARENA","CAMPANA (LA)","EXTRANJEROS",0,1,1
" 02","MACARENA","CAMPANA (LA)","TOTAL POBLACION",2,3,5
" 02","MACARENA","CANTILLANA","ESPAÑOLES",2,3,5
" 02","MACARENA","CANTILLANA","EXTRANJEROS",2,1,3
" 02","MACARENA","CANTILLANA","TOTAL POBLACION",4,4,8
" 02","MACARENA","CARMONA","ESPAÑOLES",11,7,18
" 02","MACARENA","CARMONA","EXTRANJEROS",2,1,3
" 02","MACARENA","CARMONA","TOTAL POBLACION",13,8,21
" 02","MACARENA","CARRION DE LOS CESPEDES","ESPAÑOLES",2,2,4
" 02","MACARENA","CARRION DE LOS CESPEDES","TOTAL POBLACION",2,2,4
" 02","MACARENA","CASTILBLANCO DE LOS ARROYOS","ESPAÑOLES",8,5,13
" 02","MACARENA","CASTILBLANCO DE LOS ARROYOS","TOTAL POBLACION",8,5,13
" 02","MACARENA","CASTILLEJA DE GUZMAN","ESPAÑOLES",3,2,5
" 02","MACARENA","CASTILLEJA DE GUZMAN","TOTAL POBLACION",3,2,5
" 02","MACARENA","CASTILLEJA DE LA CUESTA","ESPAÑOLES",5,13,18
" 02","MACARENA","CASTILLEJA DE LA CUESTA","EXTRANJEROS",2,5,7
" 02","MACARENA","CASTILLEJA DE LA CUESTA","TOTAL POBLACION",7,18,25
" 02","MACARENA","CASTILLO DE LAS GUARDAS (EL)","ESPAÑOLES",0,1,1
" 02","MACARENA","CASTILLO DE LAS GUARDAS (EL)","TOTAL POBLACION",0,1,1
" 02","MACARENA","CAZALLA DE LA SIERRA","ESPAÑOLES",2,7,9
" 02","MACARENA","CAZALLA DE LA SIERRA","TOTAL POBLACION",2,7,9
" 02","MACARENA","CONSTANTINA","ESPAÑOLES",1,3,4
" 02","MACARENA","CONSTANTINA","TOTAL POBLACION",1,3,4
" 02","MACARENA","CORIA DEL RIO","ESPAÑOLES",14,11,25
" 02","MACARENA","CORIA DEL RIO","EXTRANJEROS",2,2,4
" 02","MACARENA","CORIA DEL RIO","TOTAL POBLACION",16,13,29
" 02","MACARENA","CORIPE","ESPAÑOLES",0,1,1
" 02","MACARENA","CORIPE","TOTAL POBLACION",0,1,1
" 02","MACARENA","CORONIL (EL)","EXTRANJEROS",0,1,1
" 02","MACARENA","CORONIL (EL)","TOTAL POBLACION",0,1,1
" 02","MACARENA","CORRALES (LOS)","EXTRANJEROS",1,0,1
" 02","MACARENA","CORRALES (LOS)","TOTAL POBLACION",1,0,1
" 02","MACARENA","DOS HERMANAS","ESPAÑOLES",40,34,74
" 02","MACARENA","DOS HERMANAS","EXTRANJEROS",2,6,8
" 02","MACARENA","DOS HERMANAS","TOTAL POBLACION",42,40,82
" 02","MACARENA","ECIJA","ESPAÑOLES",1,0,1
" 02","MACARENA","ECIJA","TOTAL POBLACION",1,0,1
" 02","MACARENA","ESPARTINAS","ESPAÑOLES",8,10,18
" 02","MACARENA","ESPARTINAS","TOTAL POBLACION",8,10,18
" 02","MACARENA","ESTEPA","ESPAÑOLES",0,1,1
" 02","MACARENA","ESTEPA","TOTAL POBLACION",0,1,1
" 02","MACARENA","FUENTES DE ANDALUCIA","ESPAÑOLES",0,1,1
" 02","MACARENA","FUENTES DE ANDALUCIA","TOTAL POBLACION",0,1,1
" 02","MACARENA","GARROBO (EL)","ESPAÑOLES",0,1,1
" 02","MACARENA","GARROBO (EL)","TOTAL POBLACION",0,1,1
" 02","MACARENA","GELVES","ESPAÑOLES",4,6,10
" 02","MACARENA","GELVES","EXTRANJEROS",0,1,1
" 02","MACARENA","GELVES","TOTAL POBLACION",4,7,11
" 02","MACARENA","GERENA","ESPAÑOLES",3,7,10
" 02","MACARENA","GERENA","TOTAL POBLACION",3,7,10
" 02","MACARENA","GINES","ESPAÑOLES",1,1,2
" 02","MACARENA","GINES","EXTRANJEROS",2,1,3
" 02","MACARENA","GINES","TOTAL POBLACION",3,2,5
" 02","MACARENA","GUADALCANAL","ESPAÑOLES",2,0,2
" 02","MACARENA","GUADALCANAL","TOTAL POBLACION",2,0,2
" 02","MACARENA","GUILLENA","ESPAÑOLES",11,10,21
" 02","MACARENA","GUILLENA","EXTRANJEROS",1,1,2
" 02","MACARENA","GUILLENA","TOTAL POBLACION",12,11,23
" 02","MACARENA","HERRERA","ESPAÑOLES",0,1,1
" 02","MACARENA","HERRERA","TOTAL POBLACION",0,1,1
" 02","MACARENA","HUEVAR DEL ALJARAFE","ESPAÑOLES",2,3,5
" 02","MACARENA","HUEVAR DEL ALJARAFE","TOTAL POBLACION",2,3,5
" 02","MACARENA","ISLA MAYOR","ESPAÑOLES",2,2,4
" 02","MACARENA","ISLA MAYOR","TOTAL POBLACION",2,2,4
" 02","MACARENA","LEBRIJA","ESPAÑOLES",1,1,2
" 02","MACARENA","LEBRIJA","EXTRANJEROS",1,1,2
" 02","MACARENA","LEBRIJA","TOTAL POBLACION",2,2,4
" 02","MACARENA","LORA DEL RIO","ESPAÑOLES",1,1,2
" 02","MACARENA","LORA DEL RIO","EXTRANJEROS",0,2,2
" 02","MACARENA","LORA DEL RIO","TOTAL POBLACION",1,3,4
" 02","MACARENA","LUISIANA (LA)","ESPAÑOLES",1,0,1
" 02","MACARENA","LUISIANA (LA)","TOTAL POBLACION",1,0,1
" 02","MACARENA","MAIRENA DEL ALCOR","ESPAÑOLES",1,3,4
" 02","MACARENA","MAIRENA DEL ALCOR","EXTRANJEROS",4,1,5
" 02","MACARENA","MAIRENA DEL ALCOR","TOTAL POBLACION",5,4,9
" 02","MACARENA","MAIRENA DEL ALJARAFE","ESPAÑOLES",20,27,47
" 02","MACARENA","MAIRENA DEL ALJARAFE","EXTRANJEROS",4,4,8
" 02","MACARENA","MAIRENA DEL ALJARAFE","TOTAL POBLACION",24,31,55
" 02","MACARENA","MARCHENA","ESPAÑOLES",0,1,1
" 02","MACARENA","MARCHENA","EXTRANJEROS",0,1,1
" 02","MACARENA","MARCHENA","TOTAL POBLACION",0,2,2
" 02","MACARENA","MONTELLANO","ESPAÑOLES",0,1,1
" 02","MACARENA","MONTELLANO","TOTAL POBLACION",0,1,1
" 02","MACARENA","MORON DE LA FRONTERA","ESPAÑOLES",2,2,4
" 02","MACARENA","MORON DE LA FRONTERA","EXTRANJEROS",1,0,1
" 02","MACARENA","MORON DE LA FRONTERA","TOTAL POBLACION",3,2,5
" 02","MACARENA","OLIVARES","ESPAÑOLES",5,8,13
" 02","MACARENA","OLIVARES","EXTRANJEROS",0,1,1
" 02","MACARENA","OLIVARES","TOTAL POBLACION",5,9,14
" 02","MACARENA","OSUNA","ESPAÑOLES",1,2,3
" 02","MACARENA","OSUNA","TOTAL POBLACION",1,2,3
" 02","MACARENA","PALACIOS Y VILLAFRANCA (LOS)","ESPAÑOLES",3,1,4
" 02","MACARENA","PALACIOS Y VILLAFRANCA (LOS)","EXTRANJEROS",0,1,1
" 02","MACARENA","PALACIOS Y VILLAFRANCA (LOS)","TOTAL POBLACION",3,2,5
" 02","MACARENA","PALMAR DE TROYA (EL)","ESPAÑOLES",1,0,1
" 02","MACARENA","PALMAR DE TROYA (EL)","TOTAL POBLACION",1,0,1
" 02","MACARENA","PALOMARES DEL RIO","ESPAÑOLES",5,5,10
" 02","MACARENA","PALOMARES DEL RIO","TOTAL POBLACION",5,5,10
" 02","MACARENA","PEÑAFLOR","ESPAÑOLES",1,1,2
" 02","MACARENA","PEÑAFLOR","TOTAL POBLACION",1,1,2
" 02","MACARENA","PILAS","ESPAÑOLES",6,6,12
" 02","MACARENA","PILAS","EXTRANJEROS",1,1,2
" 02","MACARENA","PILAS","TOTAL POBLACION",7,7,14
" 02","MACARENA","PUEBLA DE CAZALLA (LA)","ESPAÑOLES",0,1,1
" 02","MACARENA","PUEBLA DE CAZALLA (LA)","TOTAL POBLACION",0,1,1
" 02","MACARENA","PUEBLA DE LOS INFANTES (LA)","ESPAÑOLES",4,1,5
" 02","MACARENA","PUEBLA DE LOS INFANTES (LA)","TOTAL POBLACION",4,1,5
" 02","MACARENA","PUEBLA DEL RIO (LA)","ESPAÑOLES",1,2,3
" 02","MACARENA","PUEBLA DEL RIO (LA)","EXTRANJEROS",1,1,2
" 02","MACARENA","PUEBLA DEL RIO (LA)","TOTAL POBLACION",2,3,5
" 02","MACARENA","REAL DE LA JARA (EL)","ESPAÑOLES",1,2,3
" 02","MACARENA","REAL DE LA JARA (EL)","TOTAL POBLACION",1,2,3
" 02","MACARENA","RINCONADA (LA)","ESPAÑOLES",44,37,81
" 02","MACARENA","RINCONADA (LA)","EXTRANJEROS",0,3,3
" 02","MACARENA","RINCONADA (LA)","TOTAL POBLACION",44,40,84
" 02","MACARENA","RONQUILLO (EL)","ESPAÑOLES",3,3,6
" 02","MACARENA","RONQUILLO (EL)","TOTAL POBLACION",3,3,6
" 02","MACARENA","SALTERAS","ESPAÑOLES",4,3,7
" 02","MACARENA","SALTERAS","EXTRANJEROS",0,1,1
" 02","MACARENA","SALTERAS","TOTAL POBLACION",4,4,8
" 02","MACARENA","SAN JUAN DE AZNALFARACHE","ESPAÑOLES",11,12,23
" 02","MACARENA","SAN JUAN DE AZNALFARACHE","EXTRANJEROS",5,7,12
" 02","MACARENA","SAN JUAN DE AZNALFARACHE","TOTAL POBLACION",16,19,35
" 02","MACARENA","SAN NICOLAS DEL PUERTO","ESPAÑOLES",1,0,1
" 02","MACARENA","SAN NICOLAS DEL PUERTO","TOTAL POBLACION",1,0,1
