"CD","DISTRITO","PROCEDENCIA","NACIONALIDAD","HOMBRES","MUJERES","TOTAL"
" 03","NERVION","GRECIA","TOTAL POBLACION",1,0,1
" 03","NERVION","GUATEMALA","EXTRANJEROS",2,3,5
" 03","NERVION","GUATEMALA","TOTAL POBLACION",2,3,5
" 03","NERVION","GUINEA","EXTRANJEROS",6,0,6
" 03","NERVION","GUINEA","TOTAL POBLACION",6,0,6
" 03","NERVION","HONDURAS","EXTRANJEROS",1,4,5
" 03","NERVION","HONDURAS","TOTAL POBLACION",1,4,5
" 03","NERVION","INDIA","EXTRANJEROS",0,1,1
" 03","NERVION","INDIA","TOTAL POBLACION",0,1,1
" 03","NERVION","ISRAEL","EXTRANJEROS",1,0,1
" 03","NERVION","ISRAEL","TOTAL POBLACION",1,0,1
" 03","NERVION","ITALIA","EXTRANJEROS",4,6,10
" 03","NERVION","ITALIA","TOTAL POBLACION",4,6,10
" 03","NERVION","LUXEMBURGO","ESPA�OLES",0,1,1
" 03","NERVION","LUXEMBURGO","TOTAL POBLACION",0,1,1
" 03","NERVION","MALI","EXTRANJEROS",5,0,5
" 03","NERVION","MALI","TOTAL POBLACION",5,0,5
" 03","NERVION","MARRUECOS","ESPA�OLES",1,0,1
" 03","NERVION","MARRUECOS","EXTRANJEROS",9,4,13
" 03","NERVION","MARRUECOS","TOTAL POBLACION",10,4,14
" 03","NERVION","MEXICO","ESPA�OLES",1,1,2
" 03","NERVION","MEXICO","EXTRANJEROS",4,5,9
" 03","NERVION","MEXICO","TOTAL POBLACION",5,6,11
" 03","NERVION","NICARAGUA","EXTRANJEROS",6,16,22
" 03","NERVION","NICARAGUA","TOTAL POBLACION",6,16,22
" 03","NERVION","NIGERIA","EXTRANJEROS",0,1,1
" 03","NERVION","NIGERIA","TOTAL POBLACION",0,1,1
" 03","NERVION","PAISES BAJOS","EXTRANJEROS",1,0,1
" 03","NERVION","PAISES BAJOS","TOTAL POBLACION",1,0,1
" 03","NERVION","PANAMA","EXTRANJEROS",0,1,1
" 03","NERVION","PANAMA","TOTAL POBLACION",0,1,1
" 03","NERVION","PARAGUAY","ESPA�OLES",1,1,2
" 03","NERVION","PARAGUAY","EXTRANJEROS",2,2,4
" 03","NERVION","PARAGUAY","TOTAL POBLACION",3,3,6
" 03","NERVION","PERU","EXTRANJEROS",2,4,6
" 03","NERVION","PERU","TOTAL POBLACION",2,4,6
" 03","NERVION","POLONIA","EXTRANJEROS",0,1,1
" 03","NERVION","POLONIA","TOTAL POBLACION",0,1,1
" 03","NERVION","PORTUGAL","ESPA�OLES",0,1,1
" 03","NERVION","PORTUGAL","EXTRANJEROS",1,2,3
" 03","NERVION","PORTUGAL","TOTAL POBLACION",1,3,4
" 03","NERVION","REINO UNIDO","ESPA�OLES",3,1,4
" 03","NERVION","REINO UNIDO","EXTRANJEROS",2,5,7
" 03","NERVION","REINO UNIDO","TOTAL POBLACION",5,6,11
" 03","NERVION","RUMANIA","EXTRANJEROS",1,6,7
" 03","NERVION","RUMANIA","TOTAL POBLACION",1,6,7
" 03","NERVION","RUSIA","EXTRANJEROS",1,1,2
" 03","NERVION","RUSIA","TOTAL POBLACION",1,1,2
" 03","NERVION","SENEGAL","EXTRANJEROS",2,0,2
" 03","NERVION","SENEGAL","TOTAL POBLACION",2,0,2
" 03","NERVION","SINGAPUR","ESPA�OLES",1,0,1
" 03","NERVION","SINGAPUR","EXTRANJEROS",0,1,1
" 03","NERVION","SINGAPUR","TOTAL POBLACION",1,1,2
" 03","NERVION","SOMALIA","EXTRANJEROS",2,0,2
" 03","NERVION","SOMALIA","TOTAL POBLACION",2,0,2
" 03","NERVION","SUIZA","ESPA�OLES",0,1,1
" 03","NERVION","SUIZA","TOTAL POBLACION",0,1,1
" 03","NERVION","URUGUAY","ESPA�OLES",0,1,1
" 03","NERVION","URUGUAY","TOTAL POBLACION",0,1,1
" 03","NERVION","VENEZUELA","ESPA�OLES",2,0,2
" 03","NERVION","VENEZUELA","EXTRANJEROS",17,16,33
" 03","NERVION","VENEZUELA","TOTAL POBLACION",19,16,35
" 03","NERVION","YEMEN","EXTRANJEROS",2,2,4
" 03","NERVION","YEMEN","TOTAL POBLACION",2,2,4
" 04","CERRO-AMATE","- TODOS -","ESPA�OLES",561,513,1074
" 04","CERRO-AMATE","- TODOS -","EXTRANJEROS",768,740,1508
" 04","CERRO-AMATE","- TODOS -","TOTAL POBLACION",1329,1253,2582
" 04","CERRO-AMATE","ALEMANIA","ESPA�OLES",4,1,5
" 04","CERRO-AMATE","ALEMANIA","TOTAL POBLACION",4,1,5
" 04","CERRO-AMATE","ARABIA SAUDITA","ESPA�OLES",1,0,1
" 04","CERRO-AMATE","ARABIA SAUDITA","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","ARGELIA","EXTRANJEROS",7,4,11
" 04","CERRO-AMATE","ARGELIA","TOTAL POBLACION",7,4,11
" 04","CERRO-AMATE","ARGENTINA","ESPA�OLES",1,1,2
" 04","CERRO-AMATE","ARGENTINA","EXTRANJEROS",2,3,5
" 04","CERRO-AMATE","ARGENTINA","TOTAL POBLACION",3,4,7
" 04","CERRO-AMATE","BELGICA","ESPA�OLES",1,2,3
" 04","CERRO-AMATE","BELGICA","EXTRANJEROS",3,0,3
" 04","CERRO-AMATE","BELGICA","TOTAL POBLACION",4,2,6
" 04","CERRO-AMATE","BOLIVIA","ESPA�OLES",1,0,1
" 04","CERRO-AMATE","BOLIVIA","EXTRANJEROS",10,5,15
" 04","CERRO-AMATE","BOLIVIA","TOTAL POBLACION",11,5,16
" 04","CERRO-AMATE","BRASIL","EXTRANJEROS",6,11,17
" 04","CERRO-AMATE","BRASIL","TOTAL POBLACION",6,11,17
" 04","CERRO-AMATE","CHILE","ESPA�OLES",1,0,1
" 04","CERRO-AMATE","CHILE","EXTRANJEROS",3,6,9
" 04","CERRO-AMATE","CHILE","TOTAL POBLACION",4,6,10
" 04","CERRO-AMATE","CHINA","EXTRANJEROS",3,2,5
" 04","CERRO-AMATE","CHINA","TOTAL POBLACION",3,2,5
" 04","CERRO-AMATE","COLOMBIA","ESPA�OLES",0,1,1
" 04","CERRO-AMATE","COLOMBIA","EXTRANJEROS",52,59,111
" 04","CERRO-AMATE","COLOMBIA","TOTAL POBLACION",52,60,112
" 04","CERRO-AMATE","CONGO","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","CONGO","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","COSTA DE MARFIL","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","COSTA DE MARFIL","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","COSTA RICA","EXTRANJEROS",0,3,3
" 04","CERRO-AMATE","COSTA RICA","TOTAL POBLACION",0,3,3
" 04","CERRO-AMATE","CUBA","ESPA�OLES",1,2,3
" 04","CERRO-AMATE","CUBA","EXTRANJEROS",3,3,6
" 04","CERRO-AMATE","CUBA","TOTAL POBLACION",4,5,9
" 04","CERRO-AMATE","DINAMARCA","ESPA�OLES",3,1,4
" 04","CERRO-AMATE","DINAMARCA","TOTAL POBLACION",3,1,4
" 04","CERRO-AMATE","ECUADOR","ESPA�OLES",2,2,4
" 04","CERRO-AMATE","ECUADOR","EXTRANJEROS",6,0,6
" 04","CERRO-AMATE","ECUADOR","TOTAL POBLACION",8,2,10
" 04","CERRO-AMATE","EL SALVADOR","ESPA�OLES",0,1,1
" 04","CERRO-AMATE","EL SALVADOR","EXTRANJEROS",14,27,41
" 04","CERRO-AMATE","EL SALVADOR","TOTAL POBLACION",14,28,42
" 04","CERRO-AMATE","ESLOVAQUIA","EXTRANJEROS",0,1,1
" 04","CERRO-AMATE","ESLOVAQUIA","TOTAL POBLACION",0,1,1
" 04","CERRO-AMATE","ESPA�A","ESPA�OLES",519,483,1002
" 04","CERRO-AMATE","ESPA�A","EXTRANJEROS",322,287,609
" 04","CERRO-AMATE","ESPA�A","TOTAL POBLACION",841,770,1611
" 04","CERRO-AMATE","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",2,1,3
" 04","CERRO-AMATE","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",2,1,3
" 04","CERRO-AMATE","FRANCIA","ESPA�OLES",2,1,3
" 04","CERRO-AMATE","FRANCIA","EXTRANJEROS",2,3,5
" 04","CERRO-AMATE","FRANCIA","TOTAL POBLACION",4,4,8
" 04","CERRO-AMATE","GAMBIA","EXTRANJEROS",2,0,2
" 04","CERRO-AMATE","GAMBIA","TOTAL POBLACION",2,0,2
" 04","CERRO-AMATE","GEORGIA","EXTRANJEROS",6,6,12
" 04","CERRO-AMATE","GEORGIA","TOTAL POBLACION",6,6,12
" 04","CERRO-AMATE","GHANA","EXTRANJEROS",2,0,2
" 04","CERRO-AMATE","GHANA","TOTAL POBLACION",2,0,2
" 04","CERRO-AMATE","GRECIA","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","GRECIA","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","GUATEMALA","EXTRANJEROS",8,5,13
" 04","CERRO-AMATE","GUATEMALA","TOTAL POBLACION",8,5,13
" 04","CERRO-AMATE","GUINEA","EXTRANJEROS",7,0,7
" 04","CERRO-AMATE","GUINEA","TOTAL POBLACION",7,0,7
" 04","CERRO-AMATE","HONDURAS","ESPA�OLES",1,1,2
" 04","CERRO-AMATE","HONDURAS","EXTRANJEROS",21,33,54
" 04","CERRO-AMATE","HONDURAS","TOTAL POBLACION",22,34,56
" 04","CERRO-AMATE","IRAN","EXTRANJEROS",0,1,1
" 04","CERRO-AMATE","IRAN","TOTAL POBLACION",0,1,1
" 04","CERRO-AMATE","IRLANDA","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","IRLANDA","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","ITALIA","ESPA�OLES",0,1,1
" 04","CERRO-AMATE","ITALIA","EXTRANJEROS",5,3,8
" 04","CERRO-AMATE","ITALIA","TOTAL POBLACION",5,4,9
" 04","CERRO-AMATE","JAPON","ESPA�OLES",1,1,2
" 04","CERRO-AMATE","JAPON","EXTRANJEROS",0,1,1
" 04","CERRO-AMATE","JAPON","TOTAL POBLACION",1,2,3
" 04","CERRO-AMATE","JORDANIA","EXTRANJEROS",0,1,1
" 04","CERRO-AMATE","JORDANIA","TOTAL POBLACION",0,1,1
" 04","CERRO-AMATE","KENIA","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","KENIA","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","MALASIA","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","MALASIA","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","MALI","EXTRANJEROS",6,0,6
" 04","CERRO-AMATE","MALI","TOTAL POBLACION",6,0,6
" 04","CERRO-AMATE","MARRUECOS","ESPA�OLES",5,1,6
" 04","CERRO-AMATE","MARRUECOS","EXTRANJEROS",63,37,100
" 04","CERRO-AMATE","MARRUECOS","TOTAL POBLACION",68,38,106
" 04","CERRO-AMATE","MAURITANIA","ESPA�OLES",0,1,1
" 04","CERRO-AMATE","MAURITANIA","TOTAL POBLACION",0,1,1
" 04","CERRO-AMATE","MEXICO","EXTRANJEROS",1,2,3
" 04","CERRO-AMATE","MEXICO","TOTAL POBLACION",1,2,3
" 04","CERRO-AMATE","NICARAGUA","EXTRANJEROS",93,134,227
" 04","CERRO-AMATE","NICARAGUA","TOTAL POBLACION",93,134,227
" 04","CERRO-AMATE","NIGERIA","EXTRANJEROS",3,1,4
" 04","CERRO-AMATE","NIGERIA","TOTAL POBLACION",3,1,4
" 04","CERRO-AMATE","NORUEGA","ESPA�OLES",2,1,3
" 04","CERRO-AMATE","NORUEGA","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","NORUEGA","TOTAL POBLACION",3,1,4
" 04","CERRO-AMATE","PAISES BAJOS","ESPA�OLES",1,0,1
" 04","CERRO-AMATE","PAISES BAJOS","EXTRANJEROS",1,2,3
" 04","CERRO-AMATE","PAISES BAJOS","TOTAL POBLACION",2,2,4
" 04","CERRO-AMATE","PAKISTAN","EXTRANJEROS",6,2,8
" 04","CERRO-AMATE","PAKISTAN","TOTAL POBLACION",6,2,8
" 04","CERRO-AMATE","PALESTINA. ESTADO OBSERVADOR, NO MIEMBRO DE NACIONES UNIDAS","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","PALESTINA. ESTADO OBSERVADOR, NO MIEMBRO DE NACIONES UNIDAS","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","PANAMA","ESPA�OLES",2,1,3
" 04","CERRO-AMATE","PANAMA","TOTAL POBLACION",2,1,3
" 04","CERRO-AMATE","PARAGUAY","EXTRANJEROS",10,9,19
" 04","CERRO-AMATE","PARAGUAY","TOTAL POBLACION",10,9,19
" 04","CERRO-AMATE","PERU","EXTRANJEROS",12,22,34
" 04","CERRO-AMATE","PERU","TOTAL POBLACION",12,22,34
" 04","CERRO-AMATE","POLONIA","EXTRANJEROS",0,1,1
" 04","CERRO-AMATE","POLONIA","TOTAL POBLACION",0,1,1
" 04","CERRO-AMATE","PORTUGAL","EXTRANJEROS",1,2,3
" 04","CERRO-AMATE","PORTUGAL","TOTAL POBLACION",1,2,3
" 04","CERRO-AMATE","REINO UNIDO","ESPA�OLES",9,8,17
" 04","CERRO-AMATE","REINO UNIDO","EXTRANJEROS",4,1,5
" 04","CERRO-AMATE","REINO UNIDO","TOTAL POBLACION",13,9,22
" 04","CERRO-AMATE","REPUBLICA DOMINICANA","EXTRANJEROS",2,5,7
" 04","CERRO-AMATE","REPUBLICA DOMINICANA","TOTAL POBLACION",2,5,7
" 04","CERRO-AMATE","RUMANIA","EXTRANJEROS",11,6,17
" 04","CERRO-AMATE","RUMANIA","TOTAL POBLACION",11,6,17
" 04","CERRO-AMATE","RUSIA","EXTRANJEROS",0,2,2
" 04","CERRO-AMATE","RUSIA","TOTAL POBLACION",0,2,2
" 04","CERRO-AMATE","SENEGAL","EXTRANJEROS",16,1,17
" 04","CERRO-AMATE","SENEGAL","TOTAL POBLACION",16,1,17
" 04","CERRO-AMATE","SOMALIA","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","SOMALIA","TOTAL POBLACION",1,0,1
" 04","CERRO-AMATE","TUNEZ","EXTRANJEROS",0,1,1
" 04","CERRO-AMATE","TUNEZ","TOTAL POBLACION",0,1,1
" 04","CERRO-AMATE","UCRANIA","EXTRANJEROS",4,7,11
" 04","CERRO-AMATE","UCRANIA","TOTAL POBLACION",4,7,11
" 04","CERRO-AMATE","VENEZUELA","ESPA�OLES",2,2,4
" 04","CERRO-AMATE","VENEZUELA","EXTRANJEROS",41,41,82
" 04","CERRO-AMATE","VENEZUELA","TOTAL POBLACION",43,43,86
" 04","CERRO-AMATE","YEMEN","EXTRANJEROS",1,0,1
" 04","CERRO-AMATE","YEMEN","TOTAL POBLACION",1,0,1
" 05","SUR","- TODOS -","ESPA�OLES",564,553,1117
" 05","SUR","- TODOS -","EXTRANJEROS",368,453,821
" 05","SUR","- TODOS -","TOTAL POBLACION",932,1006,1938
" 05","SUR","ALEMANIA","ESPA�OLES",1,0,1
" 05","SUR","ALEMANIA","EXTRANJEROS",3,3,6
" 05","SUR","ALEMANIA","TOTAL POBLACION",4,3,7
" 05","SUR","ARABIA SAUDITA","ESPA�OLES",2,0,2
" 05","SUR","ARABIA SAUDITA","TOTAL POBLACION",2,0,2
" 05","SUR","ARGELIA","EXTRANJEROS",3,1,4
" 05","SUR","ARGELIA","TOTAL POBLACION",3,1,4
" 05","SUR","ARGENTINA","EXTRANJEROS",4,3,7
" 05","SUR","ARGENTINA","TOTAL POBLACION",4,3,7
" 05","SUR","AUSTRIA","ESPA�OLES",1,0,1
" 05","SUR","AUSTRIA","TOTAL POBLACION",1,0,1
" 05","SUR","BELGICA","ESPA�OLES",2,0,2
" 05","SUR","BELGICA","TOTAL POBLACION",2,0,2
" 05","SUR","BOLIVIA","ESPA�OLES",1,2,3
" 05","SUR","BOLIVIA","EXTRANJEROS",0,5,5
" 05","SUR","BOLIVIA","TOTAL POBLACION",1,7,8
" 05","SUR","BRASIL","ESPA�OLES",1,4,5
" 05","SUR","BRASIL","EXTRANJEROS",6,10,16
" 05","SUR","BRASIL","TOTAL POBLACION",7,14,21
" 05","SUR","BULGARIA","ESPA�OLES",0,1,1
" 05","SUR","BULGARIA","TOTAL POBLACION",0,1,1
" 05","SUR","CAMERUN","EXTRANJEROS",1,0,1
" 05","SUR","CAMERUN","TOTAL POBLACION",1,0,1
" 05","SUR","CHILE","ESPA�OLES",1,0,1
" 05","SUR","CHILE","EXTRANJEROS",3,4,7
" 05","SUR","CHILE","TOTAL POBLACION",4,4,8
" 05","SUR","CHINA","ESPA�OLES",2,0,2
" 05","SUR","CHINA","EXTRANJEROS",2,3,5
" 05","SUR","CHINA","TOTAL POBLACION",4,3,7
" 05","SUR","CHIPRE","EXTRANJEROS",0,1,1
" 05","SUR","CHIPRE","TOTAL POBLACION",0,1,1
" 05","SUR","COLOMBIA","ESPA�OLES",3,1,4
" 05","SUR","COLOMBIA","EXTRANJEROS",26,32,58
" 05","SUR","COLOMBIA","TOTAL POBLACION",29,33,62
" 05","SUR","CONGO","EXTRANJEROS",0,1,1
" 05","SUR","CONGO","TOTAL POBLACION",0,1,1
" 05","SUR","CUBA","EXTRANJEROS",5,2,7
" 05","SUR","CUBA","TOTAL POBLACION",5,2,7
" 05","SUR","ECUADOR","ESPA�OLES",0,2,2
" 05","SUR","ECUADOR","EXTRANJEROS",5,3,8
" 05","SUR","ECUADOR","TOTAL POBLACION",5,5,10
" 05","SUR","EGIPTO","EXTRANJEROS",0,2,2
" 05","SUR","EGIPTO","TOTAL POBLACION",0,2,2
" 05","SUR","EL SALVADOR","EXTRANJEROS",17,16,33
" 05","SUR","EL SALVADOR","TOTAL POBLACION",17,16,33
" 05","SUR","EMIRATOS ARABES UNIDOS","ESPA�OLES",1,0,1
" 05","SUR","EMIRATOS ARABES UNIDOS","EXTRANJEROS",1,0,1
" 05","SUR","EMIRATOS ARABES UNIDOS","TOTAL POBLACION",2,0,2
" 05","SUR","ESPA�A","ESPA�OLES",527,522,1049
" 05","SUR","ESPA�A","EXTRANJEROS",144,167,311
" 05","SUR","ESPA�A","TOTAL POBLACION",671,689,1360
" 05","SUR","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",3,3,6
" 05","SUR","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",3,6,9
" 05","SUR","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",6,9,15
" 05","SUR","FRANCIA","ESPA�OLES",5,4,9
" 05","SUR","FRANCIA","EXTRANJEROS",2,2,4
" 05","SUR","FRANCIA","TOTAL POBLACION",7,6,13
" 05","SUR","GEORGIA","EXTRANJEROS",2,0,2
" 05","SUR","GEORGIA","TOTAL POBLACION",2,0,2
" 05","SUR","GHANA","EXTRANJEROS",1,0,1
" 05","SUR","GHANA","TOTAL POBLACION",1,0,1
" 05","SUR","GUATEMALA","EXTRANJEROS",3,3,6
" 05","SUR","GUATEMALA","TOTAL POBLACION",3,3,6
" 05","SUR","GUINEA","EXTRANJEROS",1,0,1
" 05","SUR","GUINEA","TOTAL POBLACION",1,0,1
" 05","SUR","GUINEA ECUATORIAL","EXTRANJEROS",0,1,1
" 05","SUR","GUINEA ECUATORIAL","TOTAL POBLACION",0,1,1
" 05","SUR","HAITI","EXTRANJEROS",0,1,1
" 05","SUR","HAITI","TOTAL POBLACION",0,1,1
" 05","SUR","HONDURAS","EXTRANJEROS",10,31,41
" 05","SUR","HONDURAS","TOTAL POBLACION",10,31,41
" 05","SUR","INDIA","ESPA�OLES",1,0,1
" 05","SUR","INDIA","TOTAL POBLACION",1,0,1
" 05","SUR","IRAN","EXTRANJEROS",2,0,2
" 05","SUR","IRAN","TOTAL POBLACION",2,0,2
" 05","SUR","IRLANDA","EXTRANJEROS",0,1,1
" 05","SUR","IRLANDA","TOTAL POBLACION",0,1,1
" 05","SUR","ITALIA","ESPA�OLES",1,1,2
" 05","SUR","ITALIA","EXTRANJEROS",4,8,12
" 05","SUR","ITALIA","TOTAL POBLACION",5,9,14
" 05","SUR","JAPON","ESPA�OLES",0,1,1
" 05","SUR","JAPON","TOTAL POBLACION",0,1,1
" 05","SUR","LIBANO","EXTRANJEROS",1,0,1
" 05","SUR","LIBANO","TOTAL POBLACION",1,0,1
" 05","SUR","MARRUECOS","ESPA�OLES",1,0,1
" 05","SUR","MARRUECOS","EXTRANJEROS",15,10,25
" 05","SUR","MARRUECOS","TOTAL POBLACION",16,10,26
" 05","SUR","MEXICO","ESPA�OLES",3,2,5
" 05","SUR","MEXICO","EXTRANJEROS",1,5,6
" 05","SUR","MEXICO","TOTAL POBLACION",4,7,11
" 05","SUR","NAMIBIA","ESPA�OLES",0,1,1
" 05","SUR","NAMIBIA","TOTAL POBLACION",0,1,1
" 05","SUR","NICARAGUA","EXTRANJEROS",40,77,117
" 05","SUR","NICARAGUA","TOTAL POBLACION",40,77,117
" 05","SUR","NIGERIA","ESPA�OLES",0,1,1
" 05","SUR","NIGERIA","EXTRANJEROS",6,1,7
" 05","SUR","NIGERIA","TOTAL POBLACION",6,2,8
" 05","SUR","NORUEGA","EXTRANJEROS",0,1,1
" 05","SUR","NORUEGA","TOTAL POBLACION",0,1,1
" 05","SUR","PAISES BAJOS","EXTRANJEROS",1,0,1
" 05","SUR","PAISES BAJOS","TOTAL POBLACION",1,0,1
" 05","SUR","PAKISTAN","EXTRANJEROS",8,0,8
" 05","SUR","PAKISTAN","TOTAL POBLACION",8,0,8
" 05","SUR","PANAMA","ESPA�OLES",1,0,1
" 05","SUR","PANAMA","TOTAL POBLACION",1,0,1
" 05","SUR","PARAGUAY","EXTRANJEROS",3,4,7
" 05","SUR","PARAGUAY","TOTAL POBLACION",3,4,7
" 05","SUR","PERU","ESPA�OLES",2,4,6
" 05","SUR","PERU","EXTRANJEROS",7,9,16
" 05","SUR","PERU","TOTAL POBLACION",9,13,22
" 05","SUR","POLONIA","EXTRANJEROS",1,1,2
" 05","SUR","POLONIA","TOTAL POBLACION",1,1,2
" 05","SUR","PORTUGAL","EXTRANJEROS",2,1,3
" 05","SUR","PORTUGAL","TOTAL POBLACION",2,1,3
" 05","SUR","REINO UNIDO","ESPA�OLES",2,0,2
" 05","SUR","REINO UNIDO","EXTRANJEROS",3,5,8
" 05","SUR","REINO UNIDO","TOTAL POBLACION",5,5,10
" 05","SUR","REPUBLICA CHECA","EXTRANJEROS",0,1,1
" 05","SUR","REPUBLICA CHECA","TOTAL POBLACION",0,1,1
" 05","SUR","REPUBLICA DOMINICANA","ESPA�OLES",0,1,1
" 05","SUR","REPUBLICA DOMINICANA","EXTRANJEROS",2,1,3
" 05","SUR","REPUBLICA DOMINICANA","TOTAL POBLACION",2,2,4
" 05","SUR","RUMANIA","EXTRANJEROS",1,2,3
" 05","SUR","RUMANIA","TOTAL POBLACION",1,2,3
" 05","SUR","SENEGAL","EXTRANJEROS",8,0,8
" 05","SUR","SENEGAL","TOTAL POBLACION",8,0,8
" 05","SUR","SINGAPUR","ESPA�OLES",1,0,1
" 05","SUR","SINGAPUR","TOTAL POBLACION",1,0,1
" 05","SUR","TOGO","EXTRANJEROS",1,0,1
" 05","SUR","TOGO","TOTAL POBLACION",1,0,1
" 05","SUR","TUNEZ","EXTRANJEROS",0,1,1
" 05","SUR","TUNEZ","TOTAL POBLACION",0,1,1
" 05","SUR","TURQUIA","EXTRANJEROS",1,2,3
" 05","SUR","TURQUIA","TOTAL POBLACION",1,2,3
" 05","SUR","UCRANIA","EXTRANJEROS",5,1,6
" 05","SUR","UCRANIA","TOTAL POBLACION",5,1,6
" 05","SUR","URUGUAY","ESPA�OLES",0,3,3
" 05","SUR","URUGUAY","EXTRANJEROS",1,1,2
" 05","SUR","URUGUAY","TOTAL POBLACION",1,4,5
" 05","SUR","VENEZUELA","ESPA�OLES",2,0,2
" 05","SUR","VENEZUELA","EXTRANJEROS",13,24,37
" 05","SUR","VENEZUELA","TOTAL POBLACION",15,24,39
" 06","TRIANA","- TODOS -","ESPA�OLES",472,490,962
" 06","TRIANA","- TODOS -","EXTRANJEROS",121,203,324
" 06","TRIANA","- TODOS -","TOTAL POBLACION",593,693,1286
" 06","TRIANA","ALEMANIA","ESPA�OLES",2,0,2
" 06","TRIANA","ALEMANIA","EXTRANJEROS",0,1,1
" 06","TRIANA","ALEMANIA","TOTAL POBLACION",2,1,3
" 06","TRIANA","ARGELIA","EXTRANJEROS",1,1,2
" 06","TRIANA","ARGELIA","TOTAL POBLACION",1,1,2
" 06","TRIANA","ARGENTINA","ESPA�OLES",2,1,3
" 06","TRIANA","ARGENTINA","EXTRANJEROS",2,1,3
" 06","TRIANA","ARGENTINA","TOTAL POBLACION",4,2,6
" 06","TRIANA","BOLIVIA","ESPA�OLES",0,1,1
" 06","TRIANA","BOLIVIA","EXTRANJEROS",0,2,2
" 06","TRIANA","BOLIVIA","TOTAL POBLACION",0,3,3
" 06","TRIANA","BRASIL","EXTRANJEROS",2,5,7
" 06","TRIANA","BRASIL","TOTAL POBLACION",2,5,7
" 06","TRIANA","BULGARIA","EXTRANJEROS",0,2,2
" 06","TRIANA","BULGARIA","TOTAL POBLACION",0,2,2
" 06","TRIANA","CANADA","EXTRANJEROS",1,0,1
" 06","TRIANA","CANADA","TOTAL POBLACION",1,0,1
" 06","TRIANA","CHILE","ESPA�OLES",0,1,1
" 06","TRIANA","CHILE","EXTRANJEROS",2,2,4
" 06","TRIANA","CHILE","TOTAL POBLACION",2,3,5
" 06","TRIANA","CHINA","EXTRANJEROS",1,1,2
" 06","TRIANA","CHINA","TOTAL POBLACION",1,1,2
" 06","TRIANA","COLOMBIA","ESPA�OLES",1,1,2
" 06","TRIANA","COLOMBIA","EXTRANJEROS",6,10,16
" 06","TRIANA","COLOMBIA","TOTAL POBLACION",7,11,18
" 06","TRIANA","CUBA","EXTRANJEROS",1,2,3
" 06","TRIANA","CUBA","TOTAL POBLACION",1,2,3
" 06","TRIANA","ECUADOR","EXTRANJEROS",2,1,3
" 06","TRIANA","ECUADOR","TOTAL POBLACION",2,1,3
" 06","TRIANA","EL SALVADOR","EXTRANJEROS",4,6,10
" 06","TRIANA","EL SALVADOR","TOTAL POBLACION",4,6,10
" 06","TRIANA","ESPA�A","ESPA�OLES",455,470,925
" 06","TRIANA","ESPA�A","EXTRANJEROS",43,79,122
" 06","TRIANA","ESPA�A","TOTAL POBLACION",498,549,1047
" 06","TRIANA","ESTADOS UNIDOS DE AMERICA","ESPA�OLES",2,1,3
" 06","TRIANA","ESTADOS UNIDOS DE AMERICA","EXTRANJEROS",5,11,16
" 06","TRIANA","ESTADOS UNIDOS DE AMERICA","TOTAL POBLACION",7,12,19
" 06","TRIANA","FRANCIA","ESPA�OLES",1,3,4
" 06","TRIANA","FRANCIA","EXTRANJEROS",3,1,4
" 06","TRIANA","FRANCIA","TOTAL POBLACION",4,4,8
" 06","TRIANA","GRECIA","EXTRANJEROS",0,1,1
" 06","TRIANA","GRECIA","TOTAL POBLACION",0,1,1
" 06","TRIANA","GUATEMALA","EXTRANJEROS",1,0,1
" 06","TRIANA","GUATEMALA","TOTAL POBLACION",1,0,1
" 06","TRIANA","HONDURAS","EXTRANJEROS",0,5,5
" 06","TRIANA","HONDURAS","TOTAL POBLACION",0,5,5
" 06","TRIANA","INDIA","EXTRANJEROS",3,0,3
" 06","TRIANA","INDIA","TOTAL POBLACION",3,0,3
" 06","TRIANA","IRAN","EXTRANJEROS",0,1,1
" 06","TRIANA","IRAN","TOTAL POBLACION",0,1,1
" 06","TRIANA","IRLANDA","ESPA�OLES",0,1,1
" 06","TRIANA","IRLANDA","EXTRANJEROS",0,1,1
